noise_sigma,strategy,win,seed,threshold_val,total_bytes_mbit,recall,med_latency,miss_rate
0.02,Smooth,3,2,0.4,46.970000000000006,0.2055378061767838,2.0,0.5429362880886427
0.02,Smooth,5,2,0.4,40.18000000000001,0.13738019169329074,3.0,0.6149584487534626
0.02,MGL,2,2,0.4,202.5875,0.7401490947816827,2.0,0.002770083102493075
0.02,MGL,3,2,0.4,169.8975,0.6489172878949236,1.0,0.12188365650969529
0.02,MGL,5,2,0.4,129.22750000000002,0.5023074192403266,1.0,0.31301939058171746
0.02,Binary,0,2,0.45000000000000007,39.760000000000005,0.20163294284700037,1.0,0.5429362880886427
0.02,Smooth,2,2,0.45000000000000007,36.050000000000004,0.17536386226482073,1.0,0.6177285318559557
0.02,Smooth,3,2,0.45000000000000007,32.900000000000006,0.14518991835285766,2.0,0.6260387811634349
0.02,Smooth,5,2,0.45000000000000007,26.180000000000003,0.08590699325523607,3.0,0.6703601108033241
0.02,MGL,2,2,0.45000000000000007,145.81500000000003,0.6258430954916578,2.0,0.019390581717451522
0.02,MGL,3,2,0.45000000000000007,122.36500000000001,0.5303514376996805,3.0,0.1523545706371191
0.02,MGL,5,2,0.45000000000000007,90.305,0.38942137025204115,1.0,0.40443213296398894
0.02,Binary,0,2,0.5000000000000001,30.730000000000004,0.15583954561590344,1.0,0.6066481994459834
0.02,Smooth,2,2,0.5000000000000001,28.070000000000004,0.13773517926872558,1.0,0.6731301939058172
0.02,Smooth,3,2,0.5000000000000001,24.150000000000002,0.10827121050763223,2.0,0.6925207756232687
0.02,Smooth,5,2,0.5000000000000001,17.5,0.055733049343272986,3.0,0.7617728531855956
0.02,MGL,2,2,0.5000000000000001,108.86250000000001,0.5044373446929358,2.0,0.09695290858725762
0.02,MGL,3,2,0.5000000000000001,89.75250000000001,0.4139155129570465,3.0,0.22437673130193905
0.02,MGL,5,2,0.5000000000000001,63.502500000000005,0.28647497337593186,1.0,0.46814404432132967
0.02,Binary,0,2,0.55,23.94,0.12140575079872204,1.0,0.6814404432132964
0.02,Smooth,2,2,0.55,22.12,0.10933617323393681,1.0,0.7368421052631579
0.02,Smooth,3,2,0.55,18.76,0.08448704295349663,2.0,0.7506925207756233
0.02,Smooth,5,2,0.55,12.530000000000001,0.04188853390131345,3.0,0.8116343490304709
0.02,MGL,2,2,0.55,82.0475,0.3919062832800852,2.0,0.2520775623268698
0.02,MGL,3,2,0.55,66.9975,0.3159389421370252,3.0,0.3490304709141274
0.02,MGL,5,2,0.55,46.9075,0.21441249556265532,1.0,0.5734072022160664
0.02,Binary,0,3,0.1,3389.1200000000003,1.0,0.0,0.0
0.02,Smooth,2,3,0.1,2085.5800000000004,1.0,0.0,0.0
0.02,Smooth,3,3,0.1,1841.63,1.0,0.0,0.0
0.02,Smooth,5,3,0.1,1671.67,0.969826056088037,0.0,0.0
0.02,MGL,2,3,0.1,3389.1200000000003,1.0,0.0,0.0
0.02,MGL,3,3,0.1,3389.1200000000003,1.0,0.0,0.0
0.02,MGL,5,3,0.1,3389.1200000000003,1.0,0.0,0.0
0.02,Binary,0,3,0.15000000000000002,935.3400000000001,1.0,0.0,0.0
0.02,Smooth,2,3,0.15000000000000002,727.23,0.9971600993965212,0.0,0.0
0.02,Smooth,3,3,0.15000000000000002,684.1800000000001,0.96201632942847,0.0,0.0
0.02,Smooth,5,3,0.15000000000000002,632.0300000000001,0.8697195598154065,0.0,0.0
0.02,MGL,2,3,0.15000000000000002,935.3400000000001,1.0,0.0,0.0
0.02,MGL,3,3,0.15000000000000002,935.3400000000001,1.0,0.0,0.0
0.02,MGL,5,3,0.15000000000000002,935.3400000000001,1.0,0.0,0.0
0.02,Binary,0,3,0.2,385.49,0.9985800496982605,0.0,0.0
0.02,Smooth,2,3,0.2,346.71000000000004,0.9527866524671637,0.0,0.0
0.02,Smooth,3,3,0.2,328.37,0.8704295349662762,0.0,0.0
0.02,Smooth,5,3,0.2,303.45000000000005,0.7426340078097267,1.0,0.002770083102493075
0.02,MGL,2,3,0.2,385.49,0.9985800496982605,0.0,0.0
