noise_sigma,strategy,win,seed,threshold_val,total_bytes_mbit,recall,med_latency,miss_rate
0.15,MGL,5,7,0.30000000000000004,792.2775000000001,0.5443037974683544,0.0,0.047619047619047616
0.15,Binary,0,7,0.3500000000000001,325.01000000000005,0.3829113924050633,0.0,0.14285714285714285
0.15,Smooth,2,7,0.3500000000000001,41.230000000000004,0.23417721518987342,1.0,0.19047619047619047
0.15,Smooth,3,7,0.3500000000000001,10.64,0.12974683544303797,1.0,0.47619047619047616
0.15,Smooth,5,7,0.3500000000000001,2.5900000000000003,0.056962025316455694,3.0,0.7142857142857143
0.15,MGL,2,7,0.3500000000000001,515.3850000000001,0.5443037974683544,0.0,0.0
0.15,MGL,3,7,0.3500000000000001,443.00500000000005,0.46835443037974683,0.0,0.09523809523809523
0.15,MGL,5,7,0.3500000000000001,421.58500000000004,0.41139240506329117,0.0,0.14285714285714285
0.15,Binary,0,7,0.4,144.48000000000002,0.25316455696202533,0.5,0.23809523809523808
0.15,Smooth,2,7,0.4,12.39,0.0981012658227848,1.0,0.47619047619047616
0.15,Smooth,3,7,0.4,2.45,0.04430379746835443,2.0,0.6190476190476191
0.15,Smooth,5,7,0.4,0.7000000000000001,0.02531645569620253,1.0,0.8571428571428571
0.15,MGL,2,7,0.4,277.6675,0.40822784810126583,1.0,0.047619047619047616
0.15,MGL,3,7,0.4,235.38750000000005,0.3322784810126582,1.0,0.19047619047619047
0.15,MGL,5,7,0.4,222.78750000000002,0.28164556962025317,0.5,0.23809523809523808
0.15,Binary,0,7,0.45000000000000007,60.690000000000005,0.17405063291139242,0.5,0.3333333333333333
0.15,Smooth,2,7,0.45000000000000007,3.43,0.0379746835443038,2.0,0.7142857142857143
0.15,Smooth,3,7,0.45000000000000007,0.6300000000000001,0.0189873417721519,3.0,0.8571428571428571
0.15,Smooth,5,7,0.45000000000000007,0.07,0.0031645569620253164,4.0,0.9523809523809523
0.15,MGL,2,7,0.45000000000000007,150.5175,0.27848101265822783,1.0,0.19047619047619047
0.15,MGL,3,7,0.45000000000000007,127.97750000000002,0.2120253164556962,0.5,0.3333333333333333
0.15,MGL,5,7,0.45000000000000007,121.25750000000002,0.18037974683544303,0.5,0.3333333333333333
0.15,Binary,0,7,0.5000000000000001,23.94,0.0949367088607595,1.0,0.47619047619047616
0.15,Smooth,2,7,0.5000000000000001,0.9100000000000001,0.00949367088607595,4.0,0.9047619047619048
0.15,Smooth,3,7,0.5000000000000001,0.14,0.0031645569620253164,2.0,0.9523809523809523
0.15,Smooth,5,7,0.5000000000000001,0.0,0.0,,1.0
0.15,MGL,2,7,0.5000000000000001,84.47750000000002,0.16772151898734178,2.0,0.3333333333333333
0.15,MGL,3,7,0.5000000000000001,72.99750000000002,0.11708860759493671,1.5,0.42857142857142855
0.15,MGL,5,7,0.5000000000000001,69.35750000000002,0.0949367088607595,1.0,0.47619047619047616
0.15,Binary,0,7,0.55,9.100000000000001,0.05063291139240506,2.5,0.7142857142857143
0.15,Smooth,2,7,0.55,0.14,0.006329113924050633,4.0,0.9047619047619048
0.15,Smooth,3,7,0.55,0.0,0.0,,1.0
0.15,Smooth,5,7,0.55,0.0,0.0,,1.0
0.15,MGL,2,7,0.55,50.4825,0.11075949367088607,2.0,0.5238095238095238
0.15,MGL,3,7,0.55,44.112500000000004,0.06962025316455696,3.0,0.6666666666666666
0.15,MGL,5,7,0.55,42.502500000000005,0.05063291139240506,2.5,0.7142857142857143
0.15,Binary,0,8,0.1,5433.120000000001,0.8575949367088608,0.0,0.0
0.15,Smooth,2,8,0.1,5493.88,0.939873417721519,0.0,0.0
0.15,Smooth,3,8,0.1,5221.93,0.930379746835443,0.0,0.0
0.15,Smooth,5,8,0.1,4760.84,0.9240506329113924,0.0,0.0
0.15,MGL,2,8,0.1,5433.120000000001,0.8575949367088608,0.0,0.0
0.15,MGL,3,8,0.1,5433.120000000001,0.8575949367088608,0.0,0.0
0.15,MGL,5,8,0.1,5433.120000000001,0.8575949367088608,0.0,0.0
0.15,Binary,0,8,0.15000000000000002,3639.3,0.7943037974683544,0.0,0.0
0.15,Smooth,2,8,0.15000000000000002,2677.4300000000003,0.8575949367088608,0.0,0.0
0.15,Smooth,3,8,0.15000000000000002,2046.4500000000003,0.8354430379746836,0.0,0.0
0.15,Smooth,5,8,0.15000000000000002,1285.3400000000001,0.7310126582278481,0.0,0.0
0.15,MGL,2,8,0.15000000000000002,3639.3,0.7943037974683544,0.0,0.0
0.15,MGL,3,8,0.15000000000000002,3639.3,0.7943037974683544,0.0,0.0
0.15,MGL,5,8,0.15000000000000002,3639.3,0.7943037974683544,0.0,0.0
0.15,Binary,0,8,0.2,2255.5400000000004,0.6867088607594937,0.0,0.047619047619047616
0.15,Smooth,2,8,0.2,1139.88,0.7151898734177216,0.0,0.047619047619047616
0.15,Smooth,3,8,0.2,654.6400000000001,0.6645569620253164,0.0,0.047619047619047616
0.15,Smooth,5,8,0.2,271.81,0.49683544303797467,1.0,0.09523809523809523
0.15,MGL,2,8,0.2,2255.5400000000004,0.6867088607594937,0.0,0.047619047619047616
0.15,MGL,3,8,0.2,2255.5400000000004,0.6867088607594937,0.0,0.047619047619047616
0.15,MGL,5,8,0.2,2255.5400000000004,0.6867088607594937,0.0,0.047619047619047616
0.15,Binary,0,8,0.25,1292.2700000000002,0.5854430379746836,0.0,0.047619047619047616
0.15,Smooth,2,8,0.25,429.31000000000006,0.5158227848101266,0.0,0.047619047619047616
0.15,Smooth,3,8,0.25,177.94000000000003,0.4272151898734177,1.0,0.14285714285714285
0.15,Smooth,5,8,0.25,54.95,0.310126582278481,2.0,0.19047619047619047
0.15,MGL,2,8,0.25,1667.5500000000004,0.7120253164556962,0.0,0.0
0.15,MGL,3,8,0.25,1488.9800000000002,0.6740506329113924,0.0,0.047619047619047616
0.15,MGL,5,8,0.25,1419.4700000000003,0.6139240506329114,0.0,0.047619047619047616
0.15,Binary,0,8,0.30000000000000004,684.32,0.4873417721518987,0.0,0.047619047619047616
0.15,Smooth,2,8,0.30000000000000004,146.93,0.34810126582278483,1.0,0.14285714285714285
0.15,Smooth,3,8,0.30000000000000004,47.39000000000001,0.2468354430379747,2.0,0.19047619047619047
0.15,Smooth,5,8,0.30000000000000004,11.340000000000002,0.12025316455696203,3.0,0.6666666666666666
0.15,MGL,2,8,0.30000000000000004,959.3950000000002,0.6424050632911392,0.0,0.0
0.15,MGL,3,8,0.30000000000000004,839.905,0.5917721518987342,0.0,0.047619047619047616
0.15,MGL,5,8,0.30000000000000004,797.2050000000002,0.5158227848101266,0.0,0.047619047619047616
0.15,Binary,0,8,0.3500000000000001,333.27000000000004,0.34177215189873417,0.0,0.14285714285714285
0.15,Smooth,2,8,0.3500000000000001,42.980000000000004,0.20253164556962025,1.0,0.42857142857142855
0.15,Smooth,3,8,0.3500000000000001,10.290000000000001,0.11708860759493671,2.0,0.47619047619047616
0.15,Smooth,5,8,0.3500000000000001,3.0100000000000002,0.05379746835443038,3.0,0.7619047619047619
0.15,MGL,2,8,0.3500000000000001,521.4200000000001,0.5063291139240507,0.5,0.047619047619047616
0.15,MGL,3,8,0.3500000000000001,449.3900000000001,0.439873417721519,0.0,0.14285714285714285
0.15,MGL,5,8,0.3500000000000001,427.55000000000007,0.35443037974683544,0.0,0.14285714285714285
0.15,Binary,0,8,0.4,148.26000000000002,0.21835443037974683,1.0,0.3333333333333333
0.15,Smooth,2,8,0.4,11.690000000000001,0.08227848101265822,1.5,0.6190476190476191
0.15,Smooth,3,8,0.4,2.8000000000000003,0.04430379746835443,2.0,0.8571428571428571
0.15,Smooth,5,8,0.4,0.42000000000000004,0.00949367088607595,4.0,0.8571428571428571
0.15,MGL,2,8,0.4,274.13000000000005,0.36075949367088606,2.0,0.09523809523809523
0.15,MGL,3,8,0.4,234.86000000000004,0.2974683544303797,1.0,0.2857142857142857
0.15,MGL,5,8,0.4,224.64000000000004,0.22784810126582278,1.0,0.3333333333333333
0.15,Binary,0,8,0.45000000000000007,61.32000000000001,0.11708860759493671,0.5,0.5238095238095238
0.15,Smooth,2,8,0.45000000000000007,2.31,0.022151898734177215,3.0,0.9047619047619048
0.15,Smooth,3,8,0.45000000000000007,0.49000000000000005,0.00949367088607595,0.0,0.9523809523809523
0.15,Smooth,5,8,0.45000000000000007,0.07,0.0,,1.0
0.15,MGL,2,8,0.45000000000000007,149.43750000000003,0.25316455696202533,2.0,0.19047619047619047
0.15,MGL,3,8,0.45000000000000007,127.80750000000003,0.189873417721519,1.5,0.42857142857142855
0.15,MGL,5,8,0.45000000000000007,121.71750000000002,0.12974683544303797,0.5,0.5238095238095238
0.15,Binary,0,8,0.5000000000000001,23.520000000000003,0.08227848101265822,0.0,0.7619047619047619
0.15,Smooth,2,8,0.5000000000000001,0.8400000000000001,0.00949367088607595,0.0,0.9523809523809523
0.15,Smooth,3,8,0.5000000000000001,0.07,0.0031645569620253164,0.0,0.9523809523809523
0.15,Smooth,5,8,0.5000000000000001,0.0,0.0,,1.0
0.15,MGL,2,8,0.5000000000000001,83.7425,0.17405063291139242,2.0,0.47619047619047616
0.15,MGL,3,8,0.5000000000000001,71.98250000000002,0.12341772151898735,1.0,0.7142857142857143
0.15,MGL,5,8,0.5000000000000001,69.11250000000001,0.08860759493670886,0.0,0.7619047619047619
0.15,Binary,0,8,0.55,8.4,0.03481012658227848,2.5,0.9047619047619048
0.15,Smooth,2,8,0.55,0.28,0.006329113924050633,0.0,0.9523809523809523
0.15,Smooth,3,8,0.55,0.0,0.0,,1.0
0.15,Smooth,5,8,0.55,0.0,0.0,,1.0
0.15,MGL,2,8,0.55,50.227500000000006,0.10443037974683544,2.0,0.7142857142857143
0.15,MGL,3,8,0.55,44.0675,0.0759493670886076,3.0,0.8571428571428571
0.15,MGL,5,8,0.55,42.3875,0.0379746835443038,2.5,0.9047619047619048
0.15,Binary,0,9,0.1,5444.6,0.8829113924050633,0.0,0.0
0.15,Smooth,2,9,0.1,5512.150000000001,0.9272151898734177,0.0,0.0
0.15,Smooth,3,9,0.1,5256.650000000001,0.939873417721519,0.0,0.0
0.15,Smooth,5,9,0.1,4789.05,0.9177215189873418,0.0,0.0
0.15,MGL,2,9,0.1,5444.6,0.8829113924050633,0.0,0.0
0.15,MGL,3,9,0.1,5444.6,0.8829113924050633,0.0,0.0
0.15,MGL,5,9,0.1,5444.6,0.8829113924050633,0.0,0.0
0.15,Binary,0,9,0.15000000000000002,3661.7700000000004,0.8164556962025317,0.0,0.0
0.15,Smooth,2,9,0.15000000000000002,2692.6200000000003,0.8417721518987342,0.0,0.0
0.15,Smooth,3,9,0.15000000000000002,2039.66,0.8164556962025317,0.0,0.0
0.15,Smooth,5,9,0.15000000000000002,1301.3700000000001,0.7025316455696202,0.0,0.0
0.15,MGL,2,9,0.15000000000000002,3661.7700000000004,0.8164556962025317,0.0,0.0
0.15,MGL,3,9,0.15000000000000002,3661.7700000000004,0.8164556962025317,0.0,0.0
0.15,MGL,5,9,0.15000000000000002,3661.7700000000004,0.8164556962025317,0.0,0.0
0.15,Binary,0,9,0.2,2272.2000000000003,0.7341772151898734,0.0,0.0
0.15,Smooth,2,9,0.2,1140.0900000000001,0.7246835443037974,0.0,0.0
0.15,Smooth,3,9,0.2,653.3800000000001,0.6139240506329114,0.0,0.0
0.15,Smooth,5,9,0.2,272.09000000000003,0.49683544303797467,1.0,0.09523809523809523
0.15,MGL,2,9,0.2,2272.2000000000003,0.7341772151898734,0.0,0.0
0.15,MGL,3,9,0.2,2272.2000000000003,0.7341772151898734,0.0,0.0
0.15,MGL,5,9,0.2,2272.2000000000003,0.7341772151898734,0.0,0.0
0.15,Binary,0,9,0.25,1297.5900000000001,0.6455696202531646,0.0,0.0
0.15,Smooth,2,9,0.25,431.90000000000003,0.5506329113924051,0.5,0.047619047619047616
0.15,Smooth,3,9,0.25,176.19000000000003,0.43354430379746833,1.0,0.09523809523809523
0.15,Smooth,5,9,0.25,51.800000000000004,0.26582278481012656,2.0,0.3333333333333333
0.15,MGL,2,9,0.25,1677.3625000000002,0.7373417721518988,0.0,0.0
0.15,MGL,3,9,0.25,1499.0025,0.7056962025316456,0.0,0.0
0.15,MGL,5,9,0.25,1427.3925000000002,0.689873417721519,0.0,0.0
0.15,Binary,0,9,0.30000000000000004,690.1300000000001,0.47468354430379744,0.0,0.047619047619047616
0.15,Smooth,2,9,0.30000000000000004,146.23000000000002,0.3639240506329114,1.0,0.14285714285714285
0.15,Smooth,3,9,0.30000000000000004,43.75000000000001,0.23417721518987342,2.0,0.2857142857142857
0.15,Smooth,5,9,0.30000000000000004,11.620000000000001,0.10443037974683544,2.5,0.5238095238095238
0.15,MGL,2,9,0.30000000000000004,966.1500000000001,0.620253164556962,0.0,0.047619047619047616
0.15,MGL,3,9,0.30000000000000004,846.6600000000001,0.5664556962025317,0.0,0.047619047619047616
0.15,MGL,5,9,0.30000000000000004,803.4000000000001,0.5158227848101266,0.0,0.047619047619047616
0.15,Binary,0,9,0.3500000000000001,332.29,0.3512658227848101,1.0,0.09523809523809523
0.15,Smooth,2,9,0.3500000000000001,41.93000000000001,0.19936708860759494,1.0,0.38095238095238093
0.15,Smooth,3,9,0.3500000000000001,10.430000000000001,0.0949367088607595,2.0,0.42857142857142855
0.15,Smooth,5,9,0.3500000000000001,2.7300000000000004,0.02531645569620253,3.0,0.8095238095238095
0.15,MGL,2,9,0.3500000000000001,526.7550000000001,0.5126582278481012,1.0,0.09523809523809523
0.15,MGL,3,9,0.3500000000000001,452.975,0.45569620253164556,1.0,0.09523809523809523
0.15,MGL,5,9,0.3500000000000001,429.035,0.39556962025316456,1.0,0.09523809523809523
0.15,Binary,0,9,0.4,151.9,0.22784810126582278,1.0,0.19047619047619047
0.15,Smooth,2,9,0.4,10.22,0.08227848101265822,2.0,0.5714285714285714
0.15,Smooth,3,9,0.4,2.5200000000000005,0.03481012658227848,2.5,0.7142857142857143
0.15,Smooth,5,9,0.4,0.56,0.00949367088607595,4.0,0.8571428571428571
0.15,MGL,2,9,0.4,285.02500000000003,0.3860759493670886,1.0,0.14285714285714285
0.15,MGL,3,9,0.4,242.255,0.31645569620253167,1.0,0.14285714285714285
0.15,MGL,5,9,0.4,230.14500000000004,0.25,1.0,0.19047619047619047
0.15,Binary,0,9,0.45000000000000007,62.02,0.14556962025316456,0.5,0.42857142857142855
0.15,Smooth,2,9,0.45000000000000007,2.24,0.022151898734177215,2.5,0.8095238095238095
0.15,Smooth,3,9,0.45000000000000007,0.56,0.006329113924050633,3.5,0.9047619047619048
0.15,Smooth,5,9,0.45000000000000007,0.0,0.0,,1.0
0.15,MGL,2,9,0.45000000000000007,152.73000000000002,0.28164556962025317,1.0,0.14285714285714285
0.15,MGL,3,9,0.45000000000000007,128.93,0.2120253164556962,1.0,0.23809523809523808
0.15,MGL,5,9,0.45000000000000007,123.05000000000001,0.1550632911392405,0.5,0.42857142857142855
0.15,Binary,0,9,0.5000000000000001,23.240000000000002,0.08544303797468354,1.0,0.6190476190476191
0.15,Smooth,2,9,0.5000000000000001,0.56,0.00949367088607595,2.0,0.8571428571428571
0.15,Smooth,3,9,0.5000000000000001,0.0,0.0,,1.0
0.15,Smooth,5,9,0.5000000000000001,0.0,0.0,,1.0
0.15,MGL,2,9,0.5000000000000001,83.94250000000002,0.21518987341772153,2.0,0.23809523809523808
0.15,MGL,3,9,0.5000000000000001,72.32250000000002,0.14556962025316456,2.0,0.42857142857142855
0.15,MGL,5,9,0.5000000000000001,69.31250000000001,0.09177215189873418,1.0,0.6190476190476191
0.15,Binary,0,9,0.55,7.490000000000001,0.04113924050632911,0.5,0.8095238095238095
0.15,Smooth,2,9,0.55,0.0,0.0,,1.0
0.15,Smooth,3,9,0.55,0.0,0.0,,1.0
0.15,Smooth,5,9,0.55,0.0,0.0,,1.0
0.15,MGL,2,9,0.55,49.087500000000006,0.12974683544303797,3.0,0.42857142857142855
0.15,MGL,3,9,0.55,43.20750000000001,0.08227848101265822,2.0,0.7142857142857143
0.15,MGL,5,9,0.55,41.66750000000001,0.04746835443037975,0.5,0.8095238095238095
0.2,Binary,0,0,0.1,6131.02,0.8259493670886076,0.0,0.0
0.2,Smooth,2,0,0.1,7013.160000000001,0.9050632911392406,0.0,0.0
0.2,Smooth,3,0,0.1,7166.880000000001,0.9367088607594937,0.0,0.0
0.2,Smooth,5,0,0.1,7266.700000000001,0.9240506329113924,0.0,0.0
0.2,MGL,2,0,0.1,6131.02,0.8259493670886076,0.0,0.0
0.2,MGL,3,0,0.1,6131.02,0.8259493670886076,0.0,0.0
0.2,MGL,5,0,0.1,6131.02,0.8259493670886076,0.0,0.0
0.2,Binary,0,0,0.15000000000000002,4655.42,0.7436708860759493,0.0,0.0
0.2,Smooth,2,0,0.15000000000000002,4282.04,0.8037974683544303,0.0,0.0
0.2,Smooth,3,0,0.15000000000000002,3764.8800000000006,0.7911392405063291,0.0,0.047619047619047616
0.2,Smooth,5,0,0.15000000000000002,3031.9100000000003,0.7689873417721519,0.0,0.047619047619047616
0.2,MGL,2,0,0.15000000000000002,4655.42,0.7436708860759493,0.0,0.0
0.2,MGL,3,0,0.15000000000000002,4655.42,0.7436708860759493,0.0,0.0
0.2,MGL,5,0,0.15000000000000002,4655.42,0.7436708860759493,0.0,0.0
0.2,Binary,0,0,0.2,3375.7500000000005,0.6582278481012658,0.0,0.0
0.2,Smooth,2,0,0.2,2353.8900000000003,0.6772151898734177,0.0,0.047619047619047616
0.2,Smooth,3,0,0.2,1704.0100000000002,0.6360759493670886,0.0,0.14285714285714285
0.2,Smooth,5,0,0.2,960.5400000000001,0.5537974683544303,1.0,0.14285714285714285
0.2,MGL,2,0,0.2,3375.7500000000005,0.6582278481012658,0.0,0.0
0.2,MGL,3,0,0.2,3375.7500000000005,0.6582278481012658,0.0,0.0
0.2,MGL,5,0,0.2,3375.7500000000005,0.6582278481012658,0.0,0.0
0.2,Binary,0,0,0.25,2344.3,0.5727848101265823,0.0,0.0
0.2,Smooth,2,0,0.25,1183.14,0.509493670886076,1.0,0.14285714285714285
0.2,Smooth,3,0,0.25,672.2800000000001,0.4525316455696203,1.0,0.19047619047619047
0.2,Smooth,5,0,0.25,255.85000000000002,0.2974683544303797,1.0,0.2857142857142857
0.2,MGL,2,0,0.25,2776.8375000000005,0.6708860759493671,0.0,0.0
0.2,MGL,3,0,0.25,2563.4775000000004,0.6424050632911392,0.0,0.0
0.2,MGL,5,0,0.25,2467.9275000000002,0.5949367088607594,0.0,0.0
0.2,Binary,0,0,0.30000000000000004,1545.88,0.4525316455696203,0.0,0.14285714285714285
0.2,Smooth,2,0,0.30000000000000004,558.8100000000001,0.3575949367088608,1.0,0.3333333333333333
0.2,Smooth,3,0,0.30000000000000004,234.36,0.2689873417721519,2.0,0.42857142857142855
0.2,Smooth,5,0,0.30000000000000004,58.940000000000005,0.16455696202531644,1.0,0.6666666666666666
0.2,MGL,2,0,0.30000000000000004,1918.3150000000003,0.5886075949367089,0.0,0.14285714285714285
0.2,MGL,3,0,0.30000000000000004,1739.8150000000003,0.5474683544303798,0.0,0.14285714285714285
0.2,MGL,5,0,0.30000000000000004,1666.9450000000002,0.47151898734177217,0.0,0.14285714285714285
0.2,Binary,0,0,0.3500000000000001,970.3400000000001,0.36075949367088606,1.0,0.23809523809523808
0.2,Smooth,2,0,0.3500000000000001,243.81000000000003,0.22468354430379747,1.0,0.5714285714285714
0.2,Smooth,3,0,0.3500000000000001,73.15,0.15822784810126583,1.5,0.6190476190476191
0.2,Smooth,5,0,0.3500000000000001,12.950000000000001,0.07278481012658228,1.5,0.9047619047619048
0.2,MGL,2,0,0.3500000000000001,1267.2200000000003,0.4651898734177215,1.0,0.23809523809523808
0.2,MGL,3,0,0.3500000000000001,1132.8200000000002,0.41455696202531644,1.0,0.23809523809523808
0.2,MGL,5,0,0.3500000000000001,1084.7300000000002,0.3670886075949367,1.0,0.23809523809523808
0.2,Binary,0,0,0.4,581.5600000000001,0.26582278481012656,1.0,0.5238095238095238
0.2,Smooth,2,0,0.4,94.50000000000001,0.14240506329113925,1.0,0.6666666666666666
0.2,Smooth,3,0,0.4,22.330000000000002,0.08544303797468354,1.0,0.7619047619047619
0.2,Smooth,5,0,0.4,4.130000000000001,0.03481012658227848,2.0,0.9047619047619048
0.2,MGL,2,0,0.4,807.7725,0.3670886075949367,2.0,0.38095238095238093
0.2,MGL,3,0,0.4,714.1825000000001,0.31329113924050633,1.0,0.47619047619047616
0.2,MGL,5,0,0.4,684.9925000000001,0.2689873417721519,1.0,0.5238095238095238
0.2,Binary,0,0,0.45000000000000007,332.99,0.189873417721519,1.0,0.5714285714285714
0.2,Smooth,2,0,0.45000000000000007,32.480000000000004,0.09177215189873418,1.0,0.7619047619047619
0.2,Smooth,3,0,0.45000000000000007,7.07,0.05063291139240506,2.0,0.7619047619047619
0.2,Smooth,5,0,0.45000000000000007,1.4700000000000002,0.012658227848101266,3.0,0.9523809523809523
0.2,MGL,2,0,0.45000000000000007,504.11750000000006,0.2689873417721519,2.0,0.38095238095238093
0.2,MGL,3,0,0.45000000000000007,440.48750000000007,0.22468354430379747,1.5,0.5238095238095238
0.2,MGL,5,0,0.45000000000000007,423.89750000000004,0.1930379746835443,1.0,0.5714285714285714
0.2,Binary,0,0,0.5000000000000001,178.43,0.1518987341772152,1.0,0.7142857142857143
0.2,Smooth,2,0,0.5000000000000001,12.530000000000001,0.05379746835443038,2.0,0.7619047619047619
0.2,Smooth,3,0,0.5000000000000001,2.45,0.028481012658227847,1.5,0.9047619047619048
0.2,Smooth,5,0,0.5000000000000001,0.49000000000000005,0.0031645569620253164,,1.0
0.2,MGL,2,0,0.5000000000000001,305.9725,0.22151898734177214,2.0,0.5714285714285714
0.2,MGL,3,0,0.5000000000000001,265.1625,0.18037974683544303,1.0,0.7142857142857143
0.2,MGL,5,0,0.5000000000000001,256.5525,0.1550632911392405,1.0,0.7142857142857143
0.2,Binary,0,0,0.55,92.12,0.10759493670886076,1.0,0.7619047619047619
0.2,Smooth,2,0,0.55,3.9200000000000004,0.03164556962025317,2.0,0.8095238095238095
0.2,Smooth,3,0,0.55,0.7000000000000001,0.012658227848101266,2.0,0.9047619047619048
0.2,Smooth,5,0,0.55,0.14,0.0,,1.0
0.2,MGL,2,0,0.55,187.15750000000003,0.16455696202531644,1.5,0.7142857142857143
0.2,MGL,3,0,0.55,162.5175,0.12974683544303797,1.0,0.7619047619047619
0.2,MGL,5,0,0.55,157.33750000000003,0.10759493670886076,1.0,0.7619047619047619
0.2,Binary,0,1,0.1,6093.64,0.8417721518987342,0.0,0.0
0.2,Smooth,2,1,0.1,6953.31,0.8987341772151899,0.0,0.0
0.2,Smooth,3,1,0.1,7116.27,0.9177215189873418,0.0,0.0
0.2,Smooth,5,1,0.1,7200.06,0.930379746835443,0.0,0.0
0.2,MGL,2,1,0.1,6093.64,0.8417721518987342,0.0,0.0
0.2,MGL,3,1,0.1,6093.64,0.8417721518987342,0.0,0.0
0.2,MGL,5,1,0.1,6093.64,0.8417721518987342,0.0,0.0
0.2,Binary,0,1,0.15000000000000002,4621.540000000001,0.7816455696202531,0.0,0.0
0.2,Smooth,2,1,0.15000000000000002,4231.5,0.7879746835443038,0.0,0.047619047619047616
0.2,Smooth,3,1,0.15000000000000002,3701.2500000000005,0.8164556962025317,0.0,0.0
0.2,Smooth,5,1,0.15000000000000002,2962.9600000000005,0.7721518987341772,0.0,0.09523809523809523
0.2,MGL,2,1,0.15000000000000002,4621.540000000001,0.7816455696202531,0.0,0.0
0.2,MGL,3,1,0.15000000000000002,4621.540000000001,0.7816455696202531,0.0,0.0
0.2,MGL,5,1,0.15000000000000002,4621.540000000001,0.7816455696202531,0.0,0.0
0.2,Binary,0,1,0.2,3349.57,0.689873417721519,0.0,0.0
0.2,Smooth,2,1,0.2,2323.44,0.6708860759493671,0.0,0.09523809523809523
0.2,Smooth,3,1,0.2,1675.8700000000001,0.6582278481012658,0.0,0.14285714285714285
0.2,Smooth,5,1,0.2,931.2800000000001,0.5664556962025317,0.0,0.14285714285714285
0.2,MGL,2,1,0.2,3349.57,0.689873417721519,0.0,0.0
0.2,MGL,3,1,0.2,3349.57,0.689873417721519,0.0,0.0
0.2,MGL,5,1,0.2,3349.57,0.689873417721519,0.0,0.0
0.2,Binary,0,1,0.25,2310.0,0.5854430379746836,0.0,0.0
0.2,Smooth,2,1,0.25,1176.0,0.5221518987341772,0.0,0.09523809523809523
0.2,Smooth,3,1,0.25,660.94,0.4651898734177215,1.0,0.14285714285714285
0.2,Smooth,5,1,0.25,241.57000000000002,0.3227848101265823,2.0,0.19047619047619047
0.2,MGL,2,1,0.25,2735.3575,0.7310126582278481,0.0,0.0
0.2,MGL,3,1,0.25,2525.7075000000004,0.6677215189873418,0.0,0.0
0.2,MGL,5,1,0.25,2433.5874999999996,0.6075949367088608,0.0,0.0
0.2,Binary,0,1,0.30000000000000004,1524.2500000000002,0.4810126582278481,0.0,0.09523809523809523
0.2,Smooth,2,1,0.30000000000000004,548.73,0.3829113924050633,0.0,0.14285714285714285
0.2,Smooth,3,1,0.30000000000000004,230.16000000000003,0.29430379746835444,1.0,0.19047619047619047
0.2,Smooth,5,1,0.30000000000000004,58.10000000000001,0.16139240506329114,2.5,0.3333333333333333
0.2,MGL,2,1,0.30000000000000004,1886.5875000000003,0.6455696202531646,0.0,0.09523809523809523
0.2,MGL,3,1,0.30000000000000004,1714.3875000000003,0.560126582278481,0.0,0.09523809523809523
0.2,MGL,5,1,0.30000000000000004,1645.4375000000002,0.5,0.0,0.09523809523809523
0.2,Binary,0,1,0.3500000000000001,960.4000000000001,0.37341772151898733,0.0,0.09523809523809523
0.2,Smooth,2,1,0.3500000000000001,235.97000000000003,0.24050632911392406,2.0,0.19047619047619047
0.2,Smooth,3,1,0.3500000000000001,72.10000000000001,0.14873417721518986,2.0,0.47619047619047616
0.2,Smooth,5,1,0.3500000000000001,12.39,0.028481012658227847,3.0,0.8571428571428571
0.2,MGL,2,1,0.3500000000000001,1250.2875000000001,0.5474683544303798,0.0,0.09523809523809523
0.2,MGL,3,1,0.3500000000000001,1117.5675,0.4620253164556962,0.0,0.09523809523809523
0.2,MGL,5,1,0.3500000000000001,1073.3275,0.39556962025316456,0.0,0.09523809523809523
0.2,Binary,0,1,0.4,574.84,0.29430379746835444,0.5,0.14285714285714285
0.2,Smooth,2,1,0.4,90.65,0.14556962025316456,2.0,0.5238095238095238
0.2,Smooth,3,1,0.4,20.860000000000003,0.060126582278481014,2.0,0.7142857142857143
0.2,Smooth,5,1,0.4,2.5200000000000005,0.00949367088607595,0.0,0.9523809523809523
0.2,MGL,2,1,0.4,801.1975,0.4430379746835443,0.5,0.14285714285714285
0.2,MGL,3,1,0.4,706.5575000000001,0.34810126582278483,0.5,0.14285714285714285
0.2,MGL,5,1,0.4,677.5075000000002,0.3069620253164557,0.5,0.14285714285714285
0.2,Binary,0,1,0.45000000000000007,324.45000000000005,0.22468354430379747,2.0,0.3333333333333333
0.2,Smooth,2,1,0.45000000000000007,34.370000000000005,0.0759493670886076,2.0,0.7142857142857143
0.2,Smooth,3,1,0.45000000000000007,5.880000000000001,0.03164556962025317,2.0,0.8571428571428571
0.2,Smooth,5,1,0.45000000000000007,0.49000000000000005,0.0,,1.0
0.2,MGL,2,1,0.45000000000000007,492.38750000000005,0.3291139240506329,2.0,0.23809523809523808
0.2,MGL,3,1,0.45000000000000007,431.62750000000005,0.2721518987341772,2.0,0.2857142857142857
0.2,MGL,5,1,0.45000000000000007,414.4775000000001,0.23417721518987342,2.0,0.3333333333333333
0.2,Binary,0,1,0.5000000000000001,173.39000000000001,0.16772151898734178,2.0,0.38095238095238093
0.2,Smooth,2,1,0.5000000000000001,12.950000000000001,0.05063291139240506,2.0,0.7142857142857143
