dd_tau,noise_sigma,strategy,seed,threshold_val,total_bytes_mbit,recall
0.25,0.25,Binary,8,0.15000000000000002,5323.85,0.6772151898734177
0.25,0.25,MGL,8,0.15000000000000002,5323.85,0.6772151898734177
0.25,0.25,Binary,8,0.2,4191.81,0.5981012658227848
0.25,0.25,MGL,8,0.2,4191.81,0.5981012658227848
0.25,0.25,Binary,8,0.25,3207.05,0.5474683544303798
0.25,0.25,MGL,8,0.25,3650.55,0.6044303797468354
0.25,0.25,Binary,8,0.30000000000000004,2387.9100000000003,0.49050632911392406
0.25,0.25,MGL,8,0.30000000000000004,2800.4150000000004,0.560126582278481
0.25,0.25,Binary,8,0.3500000000000001,1723.6100000000001,0.41139240506329117
0.25,0.25,MGL,8,0.3500000000000001,2085.9575,0.4936708860759494
0.25,0.25,Binary,8,0.4,1203.5100000000002,0.3227848101265823
0.25,0.25,MGL,8,0.4,1508.4750000000004,0.40822784810126583
0.25,0.25,Binary,8,0.45000000000000007,814.45,0.2468354430379747
0.25,0.25,MGL,8,0.45000000000000007,1066.9425,0.34177215189873417
0.25,0.25,Binary,8,0.5000000000000001,535.71,0.15822784810126583
0.25,0.25,MGL,8,0.5000000000000001,739.195,0.25
0.25,0.25,Binary,8,0.55,339.29,0.11708860759493671
0.25,0.25,MGL,8,0.55,499.94000000000005,0.189873417721519
0.25,0.25,Binary,9,0.1,6561.7300000000005,0.7879746835443038
0.25,0.25,MGL,9,0.1,6561.7300000000005,0.7879746835443038
0.25,0.25,Binary,9,0.15000000000000002,5343.030000000001,0.7246835443037974
0.25,0.25,MGL,9,0.15000000000000002,5343.030000000001,0.7246835443037974
0.25,0.25,Binary,9,0.2,4223.1,0.6613924050632911
0.25,0.25,MGL,9,0.2,4223.1,0.6613924050632911
0.25,0.25,Binary,9,0.25,3230.8500000000004,0.5664556962025317
0.25,0.25,MGL,9,0.25,3667.7925000000005,0.6424050632911392
0.25,0.25,Binary,9,0.30000000000000004,2408.42,0.5
0.25,0.25,MGL,9,0.30000000000000004,2815.6975,0.5791139240506329
0.25,0.25,Binary,9,0.3500000000000001,1736.8400000000001,0.4050632911392405
0.25,0.25,MGL,9,0.3500000000000001,2099.6325,0.4873417721518987
0.25,0.25,Binary,9,0.4,1207.0800000000002,0.3291139240506329
0.25,0.25,MGL,9,0.4,1518.845,0.4240506329113924
0.25,0.25,Binary,9,0.45000000000000007,815.3600000000001,0.2689873417721519
0.25,0.25,MGL,9,0.45000000000000007,1072.8625000000002,0.36075949367088606
0.25,0.25,Binary,9,0.5000000000000001,534.38,0.1930379746835443
0.25,0.25,MGL,9,0.5000000000000001,742.3325,0.2974683544303797
0.25,0.25,Binary,9,0.55,337.19000000000005,0.1360759493670886
0.25,0.25,MGL,9,0.55,503.4200000000001,0.22468354430379747
0.25,0.3,Binary,0,0.1,6871.97,0.7310126582278481
0.25,0.3,MGL,0,0.1,6871.97,0.7310126582278481
0.25,0.3,Binary,0,0.15000000000000002,5813.85,0.6518987341772152
0.25,0.3,MGL,0,0.15000000000000002,5813.85,0.6518987341772152
0.25,0.3,Binary,0,0.2,4828.530000000001,0.6044303797468354
0.25,0.3,MGL,0,0.2,4828.530000000001,0.6044303797468354
0.25,0.3,Binary,0,0.25,3923.57,0.5316455696202531
0.25,0.3,MGL,0,0.25,4365.515,0.6107594936708861
0.25,0.3,Binary,0,0.30000000000000004,3117.8700000000003,0.4525316455696203
0.25,0.3,MGL,0,0.30000000000000004,3547.425,0.5189873417721519
0.25,0.3,Binary,0,0.3500000000000001,2432.5000000000005,0.4050632911392405
0.25,0.3,MGL,0,0.3500000000000001,2832.4300000000003,0.4588607594936709
0.25,0.3,Binary,0,0.4,1847.8600000000001,0.31962025316455694
0.25,0.3,MGL,0,0.4,2209.2525,0.370253164556962
0.25,0.3,Binary,0,0.45000000000000007,1381.94,0.2689873417721519
0.25,0.3,MGL,0,0.45000000000000007,1701.3100000000002,0.31962025316455694
0.25,0.3,Binary,0,0.5000000000000001,1004.3600000000001,0.21518987341772153
0.25,0.3,MGL,0,0.5000000000000001,1278.7875000000001,0.2689873417721519
0.25,0.3,Binary,0,0.55,713.6500000000001,0.17405063291139242
0.25,0.3,MGL,0,0.55,941.2250000000001,0.20569620253164558
0.25,0.3,Binary,1,0.1,6834.800000000001,0.7689873417721519
0.25,0.3,MGL,1,0.1,6834.800000000001,0.7689873417721519
0.25,0.3,Binary,1,0.15000000000000002,5778.780000000001,0.6930379746835443
0.25,0.3,MGL,1,0.15000000000000002,5778.780000000001,0.6930379746835443
0.25,0.3,Binary,1,0.2,4779.67,0.6170886075949367
0.25,0.3,MGL,1,0.2,4779.67,0.6170886075949367
0.25,0.3,Binary,1,0.25,3885.3500000000004,0.5664556962025317
0.25,0.3,MGL,1,0.25,4316.5025000000005,0.6582278481012658
0.25,0.3,Binary,1,0.30000000000000004,3088.4,0.4936708860759494
0.25,0.3,MGL,1,0.30000000000000004,3507.045,0.5727848101265823
0.25,0.3,Binary,1,0.3500000000000001,2404.5000000000005,0.4050632911392405
0.25,0.3,MGL,1,0.3500000000000001,2799.5300000000007,0.49683544303797467
0.25,0.3,Binary,1,0.4,1830.7800000000002,0.34810126582278483
0.25,0.3,MGL,1,0.4,2184.5275,0.439873417721519
0.25,0.3,Binary,1,0.45000000000000007,1365.8400000000001,0.2974683544303797
0.25,0.3,MGL,1,0.45000000000000007,1673.6300000000003,0.379746835443038
0.25,0.3,Binary,1,0.5000000000000001,996.8700000000001,0.2468354430379747
0.25,0.3,MGL,1,0.5000000000000001,1259.5600000000002,0.3259493670886076
0.25,0.3,Binary,1,0.55,706.23,0.20253164556962025
0.25,0.3,MGL,1,0.55,930.2725,0.2721518987341772
0.25,0.3,Binary,2,0.1,6852.580000000001,0.7088607594936709
0.25,0.3,MGL,2,0.1,6852.580000000001,0.7088607594936709
0.25,0.3,Binary,2,0.15000000000000002,5786.55,0.6613924050632911
0.25,0.3,MGL,2,0.15000000000000002,5786.55,0.6613924050632911
0.25,0.3,Binary,2,0.2,4796.26,0.5917721518987342
0.25,0.3,MGL,2,0.2,4796.26,0.5917721518987342
0.25,0.3,Binary,2,0.25,3892.0000000000005,0.5
0.25,0.3,MGL,2,0.25,4320.3975,0.5822784810126582
0.25,0.3,Binary,2,0.30000000000000004,3097.2900000000004,0.45569620253164556
0.25,0.3,MGL,2,0.30000000000000004,3509.3850000000007,0.5284810126582279
0.25,0.3,Binary,2,0.3500000000000001,2423.19,0.3860759493670886
0.25,0.3,MGL,2,0.3500000000000001,2801.2850000000003,0.4588607594936709
0.25,0.3,Binary,2,0.4,1840.8600000000001,0.33544303797468356
0.25,0.3,MGL,2,0.4,2186.51,0.379746835443038
0.25,0.3,Binary,2,0.45000000000000007,1363.5300000000002,0.27531645569620256
0.25,0.3,MGL,2,0.45000000000000007,1674.2400000000002,0.31962025316455694
0.25,0.3,Binary,2,0.5000000000000001,997.4300000000001,0.22151898734177214
0.25,0.3,MGL,2,0.5000000000000001,1263.6275,0.2626582278481013
0.25,0.3,Binary,2,0.55,704.97,0.17088607594936708
0.25,0.3,MGL,2,0.55,931.6300000000001,0.21835443037974683
0.25,0.3,Binary,3,0.1,6846.210000000001,0.759493670886076
0.25,0.3,MGL,3,0.1,6846.210000000001,0.759493670886076
0.25,0.3,Binary,3,0.15000000000000002,5802.4400000000005,0.680379746835443
0.25,0.3,MGL,3,0.15000000000000002,5802.4400000000005,0.680379746835443
0.25,0.3,Binary,3,0.2,4798.780000000001,0.620253164556962
0.25,0.3,MGL,3,0.2,4798.780000000001,0.620253164556962
0.25,0.3,Binary,3,0.25,3907.05,0.560126582278481
0.25,0.3,MGL,3,0.25,4331.4575,0.6044303797468354
0.25,0.3,Binary,3,0.30000000000000004,3125.2900000000004,0.47151898734177217
0.25,0.3,MGL,3,0.30000000000000004,3538.142500000001,0.5348101265822784
0.25,0.3,Binary,3,0.3500000000000001,2434.6000000000004,0.4050632911392405
0.25,0.3,MGL,3,0.3500000000000001,2819.8975,0.47468354430379744
0.25,0.3,Binary,3,0.4,1857.38,0.370253164556962
0.25,0.3,MGL,3,0.4,2204.9100000000003,0.4177215189873418
0.25,0.3,Binary,3,0.45000000000000007,1387.3300000000002,0.31645569620253167
0.25,0.3,MGL,3,0.45000000000000007,1693.9425000000003,0.36075949367088606
0.25,0.3,Binary,3,0.5000000000000001,1009.19,0.25949367088607594
0.25,0.3,MGL,3,0.5000000000000001,1273.4750000000001,0.2974683544303797
0.25,0.3,Binary,3,0.55,715.19,0.22151898734177214
0.25,0.3,MGL,3,0.55,945.1825000000001,0.2563291139240506
0.25,0.3,Binary,4,0.1,6870.01,0.7531645569620253
0.25,0.3,MGL,4,0.1,6870.01,0.7531645569620253
0.25,0.3,Binary,4,0.15000000000000002,5814.76,0.6993670886075949
0.25,0.3,MGL,4,0.15000000000000002,5814.76,0.6993670886075949
0.25,0.3,Binary,4,0.2,4820.200000000001,0.629746835443038
0.25,0.3,MGL,4,0.2,4820.200000000001,0.629746835443038
0.25,0.3,Binary,4,0.25,3924.6900000000005,0.5759493670886076
0.25,0.3,MGL,4,0.25,4359.787500000001,0.629746835443038
0.25,0.3,Binary,4,0.30000000000000004,3121.5800000000004,0.5158227848101266
0.25,0.3,MGL,4,0.30000000000000004,3548.3050000000003,0.5854430379746836
0.25,0.3,Binary,4,0.3500000000000001,2442.86,0.4430379746835443
0.25,0.3,MGL,4,0.3500000000000001,2848.2925000000005,0.5253164556962026
0.25,0.3,Binary,4,0.4,1866.5500000000002,0.3924050632911392
0.25,0.3,MGL,4,0.4,2228.2375,0.47468354430379744
0.25,0.3,Binary,4,0.45000000000000007,1384.5300000000002,0.3449367088607595
0.25,0.3,MGL,4,0.45000000000000007,1708.6175000000003,0.43037974683544306
0.25,0.3,Binary,4,0.5000000000000001,1011.57,0.2879746835443038
0.25,0.3,MGL,4,0.5000000000000001,1285.99,0.3670886075949367
0.25,0.3,Binary,4,0.55,724.08,0.23734177215189872
0.25,0.3,MGL,4,0.55,955.1675000000001,0.31645569620253167
0.25,0.3,Binary,5,0.1,6859.300000000001,0.7088607594936709
0.25,0.3,MGL,5,0.1,6859.300000000001,0.7088607594936709
0.25,0.3,Binary,5,0.15000000000000002,5804.750000000001,0.6329113924050633
0.25,0.3,MGL,5,0.15000000000000002,5804.750000000001,0.6329113924050633
0.25,0.3,Binary,5,0.2,4829.02,0.569620253164557
0.25,0.3,MGL,5,0.2,4829.02,0.569620253164557
0.25,0.3,Binary,5,0.25,3920.28,0.5126582278481012
0.25,0.3,MGL,5,0.25,4361.7725,0.5791139240506329
0.25,0.3,Binary,5,0.30000000000000004,3127.2500000000005,0.4462025316455696
0.25,0.3,MGL,5,0.30000000000000004,3552.3650000000007,0.5189873417721519
0.25,0.3,Binary,5,0.3500000000000001,2440.34,0.370253164556962
0.25,0.3,MGL,5,0.3500000000000001,2837.5175,0.4525316455696203
0.25,0.3,Binary,5,0.4,1869.14,0.33544303797468356
0.25,0.3,MGL,5,0.4,2227.6200000000003,0.40189873417721517
0.25,0.3,Binary,5,0.45000000000000007,1398.46,0.2879746835443038
0.25,0.3,MGL,5,0.45000000000000007,1714.6525000000001,0.3575949367088608
0.25,0.3,Binary,5,0.5000000000000001,1016.5400000000001,0.23417721518987342
0.25,0.3,MGL,5,0.5000000000000001,1285.795,0.30063291139240506
0.25,0.3,Binary,5,0.55,717.6400000000001,0.18354430379746836
0.25,0.3,MGL,5,0.55,945.4550000000002,0.23734177215189872
0.25,0.3,Binary,6,0.1,6843.4800000000005,0.7341772151898734
0.25,0.3,MGL,6,0.1,6843.4800000000005,0.7341772151898734
0.25,0.3,Binary,6,0.15000000000000002,5787.18,0.6962025316455697
0.25,0.3,MGL,6,0.15000000000000002,5787.18,0.6962025316455697
0.25,0.3,Binary,6,0.2,4815.370000000001,0.6139240506329114
0.25,0.3,MGL,6,0.2,4815.370000000001,0.6139240506329114
0.25,0.3,Binary,6,0.25,3918.3900000000003,0.5569620253164557
0.25,0.3,MGL,6,0.25,4349.135,0.6075949367088608
0.25,0.3,Binary,6,0.30000000000000004,3118.6400000000003,0.49683544303797467
0.25,0.3,MGL,6,0.30000000000000004,3541.6150000000002,0.5664556962025317
0.25,0.3,Binary,6,0.3500000000000001,2426.9,0.44936708860759494
0.25,0.3,MGL,6,0.3500000000000001,2823.4325000000003,0.5126582278481012
0.25,0.3,Binary,6,0.4,1850.1000000000001,0.3829113924050633
0.25,0.3,MGL,6,0.4,2214.5125000000003,0.439873417721519
0.25,0.3,Binary,6,0.45000000000000007,1378.8600000000001,0.31329113924050633
0.25,0.3,MGL,6,0.45000000000000007,1705.0500000000002,0.37658227848101267
0.25,0.3,Binary,6,0.5000000000000001,1008.2800000000001,0.2563291139240506
0.25,0.3,MGL,6,0.5000000000000001,1282.6625000000001,0.3069620253164557
0.25,0.3,Binary,6,0.55,717.08,0.2088607594936709
0.25,0.3,MGL,6,0.55,952.9450000000002,0.25
0.25,0.3,Binary,7,0.1,6851.880000000001,0.7753164556962026
0.25,0.3,MGL,7,0.1,6851.880000000001,0.7753164556962026
0.25,0.3,Binary,7,0.15000000000000002,5788.4400000000005,0.7120253164556962
0.25,0.3,MGL,7,0.15000000000000002,5788.4400000000005,0.7120253164556962
0.25,0.3,Binary,7,0.2,4806.06,0.6582278481012658
0.25,0.3,MGL,7,0.2,4806.06,0.6582278481012658
0.25,0.3,Binary,7,0.25,3910.1300000000006,0.6012658227848101
0.25,0.3,MGL,7,0.25,4338.56,0.6645569620253164
0.25,0.3,Binary,7,0.30000000000000004,3122.28,0.5158227848101266
0.25,0.3,MGL,7,0.30000000000000004,3535.16,0.5981012658227848
0.25,0.3,Binary,7,0.3500000000000001,2432.2900000000004,0.44936708860759494
0.25,0.3,MGL,7,0.3500000000000001,2818.0375000000004,0.5221518987341772
0.25,0.3,Binary,7,0.4,1857.8000000000002,0.3829113924050633
0.25,0.3,MGL,7,0.4,2211.2450000000003,0.45569620253164556
0.25,0.3,Binary,7,0.45000000000000007,1379.3500000000001,0.34177215189873417
0.25,0.3,MGL,7,0.45000000000000007,1689.4050000000002,0.39556962025316456
0.25,0.3,Binary,7,0.5000000000000001,999.6000000000001,0.25949367088607594
0.25,0.3,MGL,7,0.5000000000000001,1265.5275000000001,0.3037974683544304
0.25,0.3,Binary,7,0.55,714.4900000000001,0.20569620253164558
0.25,0.3,MGL,7,0.55,940.0175000000002,0.2468354430379747
0.25,0.3,Binary,8,0.1,6859.93,0.6993670886075949
0.25,0.3,MGL,8,0.1,6859.93,0.6993670886075949
0.25,0.3,Binary,8,0.15000000000000002,5806.290000000001,0.6360759493670886
0.25,0.3,MGL,8,0.15000000000000002,5806.290000000001,0.6360759493670886
0.25,0.3,Binary,8,0.2,4810.120000000001,0.5886075949367089
0.25,0.3,MGL,8,0.2,4810.120000000001,0.5886075949367089
0.25,0.3,Binary,8,0.25,3905.7200000000003,0.5379746835443038
0.25,0.3,MGL,8,0.25,4338.030000000001,0.5854430379746836
0.25,0.3,Binary,8,0.30000000000000004,3104.6400000000003,0.4873417721518987
0.25,0.3,MGL,8,0.30000000000000004,3528.3775000000005,0.5411392405063291
0.25,0.3,Binary,8,0.3500000000000001,2423.1200000000003,0.43670886075949367
0.25,0.3,MGL,8,0.3500000000000001,2818.385,0.4873417721518987
0.25,0.3,Binary,8,0.4,1851.5000000000002,0.36075949367088606
0.25,0.3,MGL,8,0.4,2211.8250000000003,0.4272151898734177
0.25,0.3,Binary,8,0.45000000000000007,1382.8500000000001,0.2879746835443038
0.25,0.3,MGL,8,0.45000000000000007,1694.5200000000002,0.370253164556962
0.25,0.3,Binary,8,0.5000000000000001,1009.9600000000002,0.21518987341772153
0.25,0.3,MGL,8,0.5000000000000001,1280.1900000000003,0.30063291139240506
0.25,0.3,Binary,8,0.55,722.0500000000001,0.14873417721518986
0.25,0.3,MGL,8,0.55,950.5875000000001,0.22784810126582278
0.25,0.3,Binary,9,0.1,6853.490000000001,0.75
0.25,0.3,MGL,9,0.1,6853.490000000001,0.75
0.25,0.3,Binary,9,0.15000000000000002,5816.860000000001,0.6772151898734177
0.25,0.3,MGL,9,0.15000000000000002,5816.860000000001,0.6772151898734177
0.25,0.3,Binary,9,0.2,4834.4800000000005,0.6329113924050633
0.25,0.3,MGL,9,0.2,4834.4800000000005,0.6329113924050633
0.25,0.3,Binary,9,0.25,3934.8400000000006,0.560126582278481
0.25,0.3,MGL,9,0.25,4362.395,0.6170886075949367
0.25,0.3,Binary,9,0.30000000000000004,3131.9400000000005,0.49683544303797467
0.25,0.3,MGL,9,0.30000000000000004,3546.0500000000006,0.5537974683544303
0.25,0.3,Binary,9,0.3500000000000001,2446.57,0.40822784810126583
0.25,0.3,MGL,9,0.3500000000000001,2839.4900000000002,0.49050632911392406
0.25,0.3,Binary,9,0.4,1867.2500000000002,0.35443037974683544
0.25,0.3,MGL,9,0.4,2226.6925,0.43670886075949367
0.25,0.3,Binary,9,0.45000000000000007,1390.8300000000002,0.2974683544303797
0.25,0.3,MGL,9,0.45000000000000007,1708.89,0.37341772151898733
0.25,0.3,Binary,9,0.5000000000000001,1011.0100000000001,0.23734177215189872
0.25,0.3,MGL,9,0.5000000000000001,1287.2825000000003,0.3227848101265823
0.25,0.3,Binary,9,0.55,724.85,0.18037974683544303
0.25,0.3,MGL,9,0.55,955.9000000000001,0.2563291139240506
0.30,0.02,Binary,0,0.1,1028.0900000000001,1.0
0.30,0.02,MGL,0,0.1,1028.0900000000001,1.0
0.30,0.02,Binary,0,0.15000000000000002,245.14000000000001,1.0
0.30,0.02,MGL,0,0.15000000000000002,245.14000000000001,1.0
0.30,0.02,Binary,0,0.2,72.31,1.0
0.30,0.02,MGL,0,0.2,72.31,1.0
0.30,0.02,Binary,0,0.25,24.01,0.8417721518987342
0.30,0.02,MGL,0,0.25,24.01,0.8417721518987342
0.30,0.02,Binary,0,0.30000000000000004,8.260000000000002,0.370253164556962
0.30,0.02,MGL,0,0.30000000000000004,67.19,0.7784810126582279
0.30,0.02,Binary,0,0.3500000000000001,2.45,0.11075949367088607
0.30,0.02,MGL,0,0.3500000000000001,33.24,0.5949367088607594
0.30,0.02,Binary,0,0.4,0.7000000000000001,0.03164556962025317
0.30,0.02,MGL,0,0.4,17.6075,0.4177215189873418
0.30,0.02,Binary,0,0.45000000000000007,0.14,0.006329113924050633
0.30,0.02,MGL,0,0.45000000000000007,9.260000000000002,0.27848101265822783
0.30,0.02,Binary,0,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,0,0.5000000000000001,4.6375,0.15822784810126583
0.30,0.02,Binary,0,0.55,0.0,0.0
0.30,0.02,MGL,0,0.55,1.8075,0.060126582278481014
0.30,0.02,Binary,1,0.1,1026.13,1.0
0.30,0.02,MGL,1,0.1,1026.13,1.0
0.30,0.02,Binary,1,0.15000000000000002,241.99,1.0
0.30,0.02,MGL,1,0.15000000000000002,241.99,1.0
0.30,0.02,Binary,1,0.2,69.79,1.0
0.30,0.02,MGL,1,0.2,69.79,1.0
0.30,0.02,Binary,1,0.25,23.03,0.879746835443038
0.30,0.02,MGL,1,0.25,23.03,0.879746835443038
0.30,0.02,Binary,1,0.30000000000000004,7.5600000000000005,0.34177215189873417
0.30,0.02,MGL,1,0.30000000000000004,67.8725,0.8037974683544303
0.30,0.02,Binary,1,0.3500000000000001,2.24,0.10126582278481013
0.30,0.02,MGL,1,0.3500000000000001,33.24,0.5949367088607594
0.30,0.02,Binary,1,0.4,0.6300000000000001,0.028481012658227847
0.30,0.02,MGL,1,0.4,17.380000000000003,0.4462025316455696
0.30,0.02,Binary,1,0.45000000000000007,0.35000000000000003,0.015822784810126583
0.30,0.02,MGL,1,0.45000000000000007,9.83,0.31329113924050633
0.30,0.02,Binary,1,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,1,0.5000000000000001,5.2325,0.18354430379746836
0.30,0.02,Binary,1,0.55,0.0,0.0
0.30,0.02,MGL,1,0.55,1.4875000000000003,0.04430379746835443
0.30,0.02,Binary,2,0.1,1030.4,1.0
0.30,0.02,MGL,2,0.1,1030.4,1.0
0.30,0.02,Binary,2,0.15000000000000002,243.04000000000002,1.0
0.30,0.02,MGL,2,0.15000000000000002,243.04000000000002,1.0
0.30,0.02,Binary,2,0.2,69.65,1.0
0.30,0.02,MGL,2,0.2,69.65,1.0
0.30,0.02,Binary,2,0.25,23.87,0.8449367088607594
0.30,0.02,MGL,2,0.25,23.87,0.8449367088607594
0.30,0.02,Binary,2,0.30000000000000004,7.840000000000001,0.35443037974683544
0.30,0.02,MGL,2,0.30000000000000004,66.78000000000002,0.7721518987341772
0.30,0.02,Binary,2,0.3500000000000001,2.24,0.10126582278481013
0.30,0.02,MGL,2,0.3500000000000001,33.13250000000001,0.5886075949367089
0.30,0.02,Binary,2,0.4,0.7000000000000001,0.03164556962025317
0.30,0.02,MGL,2,0.4,15.902500000000002,0.3924050632911392
0.30,0.02,Binary,2,0.45000000000000007,0.07,0.0031645569620253164
0.30,0.02,MGL,2,0.45000000000000007,8.477500000000001,0.2626582278481013
0.30,0.02,Binary,2,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,2,0.5000000000000001,4.142500000000001,0.13924050632911392
0.30,0.02,Binary,2,0.55,0.0,0.0
0.30,0.02,MGL,2,0.55,1.4525000000000001,0.04430379746835443
0.30,0.02,Binary,3,0.1,1032.99,1.0
0.30,0.02,MGL,3,0.1,1032.99,1.0
0.30,0.02,Binary,3,0.15000000000000002,243.25000000000003,1.0
0.30,0.02,MGL,3,0.15000000000000002,243.25000000000003,1.0
0.30,0.02,Binary,3,0.2,70.14,1.0
0.30,0.02,MGL,3,0.2,70.14,1.0
0.30,0.02,Binary,3,0.25,23.94,0.8734177215189873
0.30,0.02,MGL,3,0.25,23.94,0.8734177215189873
0.30,0.02,Binary,3,0.30000000000000004,8.05,0.36075949367088606
0.30,0.02,MGL,3,0.30000000000000004,66.29,0.7563291139240507
0.30,0.02,Binary,3,0.3500000000000001,2.5200000000000005,0.11392405063291139
0.30,0.02,MGL,3,0.3500000000000001,32.25750000000001,0.5727848101265823
0.30,0.02,Binary,3,0.4,0.6300000000000001,0.028481012658227847
0.30,0.02,MGL,3,0.4,16.202500000000004,0.3829113924050633
0.30,0.02,Binary,3,0.45000000000000007,0.21000000000000002,0.00949367088607595
0.30,0.02,MGL,3,0.45000000000000007,9.045000000000002,0.2974683544303797
0.30,0.02,Binary,3,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,3,0.5000000000000001,5.055000000000001,0.18037974683544303
0.30,0.02,Binary,3,0.55,0.0,0.0
0.30,0.02,MGL,3,0.55,2.3275000000000006,0.08227848101265822
0.30,0.02,Binary,4,0.1,1025.92,1.0
0.30,0.02,MGL,4,0.1,1025.92,1.0
0.30,0.02,Binary,4,0.15000000000000002,244.37000000000003,1.0
0.30,0.02,MGL,4,0.15000000000000002,244.37000000000003,1.0
0.30,0.02,Binary,4,0.2,69.16000000000001,0.9968354430379747
0.30,0.02,MGL,4,0.2,69.16000000000001,0.9968354430379747
0.30,0.02,Binary,4,0.25,24.01,0.879746835443038
0.30,0.02,MGL,4,0.25,24.01,0.879746835443038
0.30,0.02,Binary,4,0.30000000000000004,8.260000000000002,0.370253164556962
0.30,0.02,MGL,4,0.30000000000000004,68.63250000000001,0.7974683544303798
0.30,0.02,Binary,4,0.3500000000000001,1.9600000000000002,0.08860759493670886
0.30,0.02,MGL,4,0.3500000000000001,33.837500000000006,0.5791139240506329
0.30,0.02,Binary,4,0.4,0.9100000000000001,0.04113924050632911
0.30,0.02,MGL,4,0.4,17.4875,0.4240506329113924
0.30,0.02,Binary,4,0.45000000000000007,0.07,0.0031645569620253164
0.30,0.02,MGL,4,0.45000000000000007,8.665000000000001,0.2689873417721519
0.30,0.02,Binary,4,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,4,0.5000000000000001,4.6375,0.15822784810126583
0.30,0.02,Binary,4,0.55,0.0,0.0
0.30,0.02,MGL,4,0.55,2.17,0.06962025316455696
0.30,0.02,Binary,5,0.1,1034.5300000000002,1.0
0.30,0.02,MGL,5,0.1,1034.5300000000002,1.0
0.30,0.02,Binary,5,0.15000000000000002,241.08,1.0
0.30,0.02,MGL,5,0.15000000000000002,241.08,1.0
0.30,0.02,Binary,5,0.2,69.30000000000001,1.0
0.30,0.02,MGL,5,0.2,69.30000000000001,1.0
0.30,0.02,Binary,5,0.25,23.380000000000003,0.8386075949367089
0.30,0.02,MGL,5,0.25,23.380000000000003,0.8386075949367089
0.30,0.02,Binary,5,0.30000000000000004,8.47,0.3829113924050633
0.30,0.02,MGL,5,0.30000000000000004,66.1275,0.7721518987341772
0.30,0.02,Binary,5,0.3500000000000001,2.1700000000000004,0.0981012658227848
0.30,0.02,MGL,5,0.3500000000000001,32.510000000000005,0.5822784810126582
0.30,0.02,Binary,5,0.4,0.6300000000000001,0.028481012658227847
0.30,0.02,MGL,5,0.4,16.872500000000002,0.4177215189873418
0.30,0.02,Binary,5,0.45000000000000007,0.14,0.006329113924050633
0.30,0.02,MGL,5,0.45000000000000007,9.475000000000001,0.27531645569620256
0.30,0.02,Binary,5,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,5,0.5000000000000001,4.965000000000001,0.17405063291139242
0.30,0.02,Binary,5,0.55,0.0,0.0
0.30,0.02,MGL,5,0.55,2.2325000000000004,0.07911392405063292
0.30,0.02,Binary,6,0.1,1037.4,1.0
0.30,0.02,MGL,6,0.1,1037.4,1.0
0.30,0.02,Binary,6,0.15000000000000002,238.77,1.0
0.30,0.02,MGL,6,0.15000000000000002,238.77,1.0
0.30,0.02,Binary,6,0.2,71.19000000000001,1.0
0.30,0.02,MGL,6,0.2,71.19000000000001,1.0
0.30,0.02,Binary,6,0.25,24.080000000000002,0.8449367088607594
0.30,0.02,MGL,6,0.25,24.080000000000002,0.8449367088607594
0.30,0.02,Binary,6,0.30000000000000004,7.700000000000001,0.34810126582278483
0.30,0.02,MGL,6,0.30000000000000004,68.1025,0.7879746835443038
0.30,0.02,Binary,6,0.3500000000000001,2.66,0.12025316455696203
0.30,0.02,MGL,6,0.3500000000000001,32.745000000000005,0.5664556962025317
0.30,0.02,Binary,6,0.4,0.6300000000000001,0.028481012658227847
0.30,0.02,MGL,6,0.4,17.290000000000003,0.4430379746835443
0.30,0.02,Binary,6,0.45000000000000007,0.21000000000000002,0.00949367088607595
0.30,0.02,MGL,6,0.45000000000000007,8.672500000000001,0.2721518987341772
0.30,0.02,Binary,6,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,6,0.5000000000000001,4.430000000000001,0.1550632911392405
0.30,0.02,Binary,6,0.55,0.0,0.0
0.30,0.02,MGL,6,0.55,1.9675000000000002,0.06645569620253164
0.30,0.02,Binary,7,0.1,1022.2800000000001,1.0
0.30,0.02,MGL,7,0.1,1022.2800000000001,1.0
0.30,0.02,Binary,7,0.15000000000000002,240.52,1.0
0.30,0.02,MGL,7,0.15000000000000002,240.52,1.0
0.30,0.02,Binary,7,0.2,67.83000000000001,1.0
0.30,0.02,MGL,7,0.2,67.83000000000001,1.0
0.30,0.02,Binary,7,0.25,23.310000000000002,0.8670886075949367
0.30,0.02,MGL,7,0.25,23.310000000000002,0.8670886075949367
0.30,0.02,Binary,7,0.30000000000000004,8.33,0.37341772151898733
0.30,0.02,MGL,7,0.30000000000000004,67.8625,0.7911392405063291
0.30,0.02,Binary,7,0.3500000000000001,2.31,0.10443037974683544
0.30,0.02,MGL,7,0.3500000000000001,33.627500000000005,0.5569620253164557
0.30,0.02,Binary,7,0.4,0.7000000000000001,0.03164556962025317
0.30,0.02,MGL,7,0.4,17.1675,0.41139240506329117
0.30,0.02,Binary,7,0.45000000000000007,0.07,0.0031645569620253164
