noise_sigma,n_persist,strategy,seed,threshold_id,threshold_val,total_bytes_mbit,recall
0.05,3,MGL,9,7,0.45000000000000007,6.680000000000001,0.13924050632911392
0.05,5,MGL,9,7,0.45000000000000007,4.0200000000000005,0.04430379746835443
0.05,0,Binary,9,8,0.5000000000000001,0.0,0.0
0.05,2,MGL,9,8,0.5000000000000001,5.335000000000001,0.14240506329113925
0.05,3,MGL,9,8,0.5000000000000001,3.3050000000000006,0.0759493670886076
0.05,5,MGL,9,8,0.5000000000000001,1.9050000000000002,0.0189873417721519
0.05,0,Binary,9,9,0.55,0.0,0.0
0.05,2,MGL,9,9,0.55,2.3875,0.06329113924050633
0.05,3,MGL,9,9,0.55,1.3375000000000001,0.022151898734177215
0.05,5,MGL,9,9,0.55,0.8475000000000001,0.0
0.1,0,Binary,0,0,0.1,4212.88,0.9620253164556962
0.1,2,MGL,0,0,0.1,4212.88,0.9620253164556962
0.1,3,MGL,0,0,0.1,4212.88,0.9620253164556962
0.1,5,MGL,0,0,0.1,4212.88,0.9620253164556962
0.1,0,Binary,0,1,0.15000000000000002,2152.71,0.9240506329113924
0.1,2,MGL,0,1,0.15000000000000002,2152.71,0.9240506329113924
0.1,3,MGL,0,1,0.15000000000000002,2152.71,0.9240506329113924
0.1,5,MGL,0,1,0.15000000000000002,2152.71,0.9240506329113924
0.1,0,Binary,0,2,0.2,940.5900000000001,0.7848101265822784
0.1,2,MGL,0,2,0.2,940.5900000000001,0.7848101265822784
0.1,3,MGL,0,2,0.2,940.5900000000001,0.7848101265822784
0.1,5,MGL,0,2,0.2,940.5900000000001,0.7848101265822784
0.1,0,Binary,0,3,0.25,353.57000000000005,0.6329113924050633
0.1,2,MGL,0,3,0.25,598.3100000000001,0.819620253164557
0.1,3,MGL,0,3,0.25,502.06000000000006,0.7658227848101266
0.1,5,MGL,0,3,0.25,462.5800000000001,0.6930379746835443
0.1,0,Binary,0,4,0.30000000000000004,119.00000000000001,0.4240506329113924
0.1,2,MGL,0,4,0.30000000000000004,269.96250000000003,0.689873417721519
0.1,3,MGL,0,4,0.30000000000000004,221.52250000000004,0.6107594936708861
0.1,5,MGL,0,4,0.30000000000000004,198.56250000000003,0.4778481012658228
0.1,0,Binary,0,5,0.3500000000000001,37.52,0.2689873417721519
0.1,2,MGL,0,5,0.3500000000000001,127.98500000000001,0.5474683544303798
0.1,3,MGL,0,5,0.3500000000000001,103.69500000000002,0.4525316455696203
0.1,5,MGL,0,5,0.3500000000000001,91.58500000000001,0.310126582278481
0.1,0,Binary,0,6,0.4,10.850000000000001,0.15822784810126583
0.1,2,MGL,0,6,0.4,64.70500000000001,0.35443037974683544
0.1,3,MGL,0,6,0.4,51.68500000000001,0.26582278481012656
0.1,5,MGL,0,6,0.4,44.965,0.16455696202531644
0.1,0,Binary,0,7,0.45000000000000007,3.3600000000000003,0.07278481012658228
0.1,2,MGL,0,7,0.45000000000000007,36.49000000000001,0.2468354430379747
0.1,3,MGL,0,7,0.45000000000000007,29.000000000000004,0.16455696202531644
0.1,5,MGL,0,7,0.45000000000000007,24.940000000000005,0.07911392405063292
0.1,0,Binary,0,8,0.5000000000000001,1.4000000000000001,0.04113924050632911
0.1,2,MGL,0,8,0.5000000000000001,20.067500000000003,0.1550632911392405
0.1,3,MGL,0,8,0.5000000000000001,16.3575,0.08860759493670886
0.1,5,MGL,0,8,0.5000000000000001,14.327500000000002,0.04746835443037975
0.1,0,Binary,0,9,0.55,0.35000000000000003,0.006329113924050633
0.1,2,MGL,0,9,0.55,10.757500000000002,0.08544303797468354
0.1,3,MGL,0,9,0.55,8.657500000000002,0.03164556962025317
0.1,5,MGL,0,9,0.55,7.747500000000001,0.006329113924050633
0.1,0,Binary,1,0,0.1,4184.320000000001,0.9810126582278481
0.1,2,MGL,1,0,0.1,4184.320000000001,0.9810126582278481
0.1,3,MGL,1,0,0.1,4184.320000000001,0.9810126582278481
0.1,5,MGL,1,0,0.1,4184.320000000001,0.9810126582278481
0.1,0,Binary,1,1,0.15000000000000002,2121.63,0.9272151898734177
0.1,2,MGL,1,1,0.15000000000000002,2121.63,0.9272151898734177
0.1,3,MGL,1,1,0.15000000000000002,2121.63,0.9272151898734177
0.1,5,MGL,1,1,0.15000000000000002,2121.63,0.9272151898734177
0.1,0,Binary,1,2,0.2,926.5200000000001,0.8164556962025317
0.1,2,MGL,1,2,0.2,926.5200000000001,0.8164556962025317
0.1,3,MGL,1,2,0.2,926.5200000000001,0.8164556962025317
0.1,5,MGL,1,2,0.2,926.5200000000001,0.8164556962025317
0.1,0,Binary,1,3,0.25,350.56000000000006,0.6677215189873418
0.1,2,MGL,1,3,0.25,589.5025,0.8575949367088608
0.1,3,MGL,1,3,0.25,496.4725000000001,0.8069620253164557
0.1,5,MGL,1,3,0.25,458.18250000000006,0.7373417721518988
0.1,0,Binary,1,4,0.30000000000000004,115.50000000000001,0.45569620253164556
0.1,2,MGL,1,4,0.30000000000000004,261.3475,0.7563291139240507
0.1,3,MGL,1,4,0.30000000000000004,216.40750000000003,0.6582278481012658
0.1,5,MGL,1,4,0.30000000000000004,193.58750000000003,0.5411392405063291
0.1,0,Binary,1,5,0.3500000000000001,34.580000000000005,0.28164556962025317
0.1,2,MGL,1,5,0.3500000000000001,125.12250000000002,0.5886075949367089
0.1,3,MGL,1,5,0.3500000000000001,100.55250000000001,0.44936708860759494
0.1,5,MGL,1,5,0.3500000000000001,87.7425,0.3322784810126582
0.1,0,Binary,1,6,0.4,11.06,0.16455696202531644
0.1,2,MGL,1,6,0.4,64.965,0.43037974683544306
0.1,3,MGL,1,6,0.4,52.57500000000001,0.3037974683544304
0.1,5,MGL,1,6,0.4,45.78500000000001,0.20253164556962025
0.1,0,Binary,1,7,0.45000000000000007,2.31,0.06962025316455696
0.1,2,MGL,1,7,0.45000000000000007,33.88000000000001,0.25
0.1,3,MGL,1,7,0.45000000000000007,27.440000000000005,0.16772151898734178
0.1,5,MGL,1,7,0.45000000000000007,23.870000000000005,0.08544303797468354
0.1,0,Binary,1,8,0.5000000000000001,0.7000000000000001,0.028481012658227847
0.1,2,MGL,1,8,0.5000000000000001,17.535000000000004,0.12974683544303797
0.1,3,MGL,1,8,0.5000000000000001,14.735000000000003,0.07911392405063292
0.1,5,MGL,1,8,0.5000000000000001,13.405000000000003,0.03481012658227848
0.1,0,Binary,1,9,0.55,0.28,0.012658227848101266
0.1,2,MGL,1,9,0.55,9.672500000000001,0.0759493670886076
0.1,3,MGL,1,9,0.55,8.1325,0.03481012658227848
0.1,5,MGL,1,9,0.55,7.572500000000001,0.012658227848101266
0.1,0,Binary,2,0,0.1,4195.31,0.9620253164556962
0.1,2,MGL,2,0,0.1,4195.31,0.9620253164556962
0.1,3,MGL,2,0,0.1,4195.31,0.9620253164556962
0.1,5,MGL,2,0,0.1,4195.31,0.9620253164556962
0.1,0,Binary,2,1,0.15000000000000002,2137.73,0.9177215189873418
0.1,2,MGL,2,1,0.15000000000000002,2137.73,0.9177215189873418
0.1,3,MGL,2,1,0.15000000000000002,2137.73,0.9177215189873418
0.1,5,MGL,2,1,0.15000000000000002,2137.73,0.9177215189873418
0.1,0,Binary,2,2,0.2,936.7400000000001,0.8132911392405063
0.1,2,MGL,2,2,0.2,936.7400000000001,0.8132911392405063
0.1,3,MGL,2,2,0.2,936.7400000000001,0.8132911392405063
0.1,5,MGL,2,2,0.2,936.7400000000001,0.8132911392405063
0.1,0,Binary,2,3,0.25,350.35,0.6234177215189873
0.1,2,MGL,2,3,0.25,594.4975000000001,0.8386075949367089
0.1,3,MGL,2,3,0.25,499.64750000000004,0.759493670886076
0.1,5,MGL,2,3,0.25,460.3075,0.7025316455696202
0.1,0,Binary,2,4,0.30000000000000004,117.95000000000002,0.4177215189873418
0.1,2,MGL,2,4,0.30000000000000004,267.855,0.6740506329113924
0.1,3,MGL,2,4,0.30000000000000004,217.45500000000004,0.5727848101265823
0.1,5,MGL,2,4,0.30000000000000004,197.01500000000004,0.5
0.1,0,Binary,2,5,0.3500000000000001,35.7,0.28164556962025317
0.1,2,MGL,2,5,0.3500000000000001,125.32500000000002,0.5411392405063291
0.1,3,MGL,2,5,0.3500000000000001,100.61500000000001,0.439873417721519
0.1,5,MGL,2,5,0.3500000000000001,89.275,0.3512658227848101
0.1,0,Binary,2,6,0.4,10.15,0.14556962025316456
0.1,2,MGL,2,6,0.4,64.2425,0.3575949367088608
0.1,3,MGL,2,6,0.4,51.22250000000001,0.27848101265822783
0.1,5,MGL,2,6,0.4,45.20250000000001,0.1962025316455696
0.1,0,Binary,2,7,0.45000000000000007,2.9400000000000004,0.060126582278481014
0.1,2,MGL,2,7,0.45000000000000007,34.352500000000006,0.18037974683544303
0.1,3,MGL,2,7,0.45000000000000007,26.932500000000005,0.12025316455696203
0.1,5,MGL,2,7,0.45000000000000007,24.272500000000004,0.07911392405063292
0.1,0,Binary,2,8,0.5000000000000001,0.9800000000000001,0.02531645569620253
0.1,2,MGL,2,8,0.5000000000000001,18.077500000000004,0.0981012658227848
0.1,3,MGL,2,8,0.5000000000000001,14.927500000000002,0.06329113924050633
0.1,5,MGL,2,8,0.5000000000000001,13.597500000000004,0.03164556962025317
0.1,0,Binary,2,9,0.55,0.21000000000000002,0.00949367088607595
0.1,2,MGL,2,9,0.55,9.242500000000001,0.04430379746835443
0.1,3,MGL,2,9,0.55,8.122500000000002,0.02531645569620253
0.1,5,MGL,2,9,0.55,7.4925000000000015,0.00949367088607595
0.1,0,Binary,3,0,0.1,4202.9400000000005,0.9651898734177216
0.1,2,MGL,3,0,0.1,4202.9400000000005,0.9651898734177216
0.1,3,MGL,3,0,0.1,4202.9400000000005,0.9651898734177216
0.1,5,MGL,3,0,0.1,4202.9400000000005,0.9651898734177216
0.1,0,Binary,3,1,0.15000000000000002,2158.8,0.9145569620253164
0.1,2,MGL,3,1,0.15000000000000002,2158.8,0.9145569620253164
0.1,3,MGL,3,1,0.15000000000000002,2158.8,0.9145569620253164
0.1,5,MGL,3,1,0.15000000000000002,2158.8,0.9145569620253164
0.1,0,Binary,3,2,0.2,940.1700000000001,0.819620253164557
0.1,2,MGL,3,2,0.2,940.1700000000001,0.819620253164557
0.1,3,MGL,3,2,0.2,940.1700000000001,0.819620253164557
0.1,5,MGL,3,2,0.2,940.1700000000001,0.819620253164557
0.1,0,Binary,3,3,0.25,355.18,0.6740506329113924
0.1,2,MGL,3,3,0.25,597.7700000000001,0.8354430379746836
0.1,3,MGL,3,3,0.25,498.37,0.7658227848101266
0.1,5,MGL,3,3,0.25,461.06,0.7056962025316456
0.1,0,Binary,3,4,0.30000000000000004,118.23000000000002,0.45569620253164556
0.1,2,MGL,3,4,0.30000000000000004,265.7275,0.6677215189873418
0.1,3,MGL,3,4,0.30000000000000004,214.06750000000005,0.5886075949367089
0.1,5,MGL,3,4,0.30000000000000004,196.07750000000004,0.5126582278481012
0.1,0,Binary,3,5,0.3500000000000001,34.440000000000005,0.3037974683544304
0.1,2,MGL,3,5,0.3500000000000001,123.54750000000001,0.5443037974683544
0.1,3,MGL,3,5,0.3500000000000001,98.06750000000002,0.4525316455696203
0.1,5,MGL,3,5,0.3500000000000001,87.98750000000001,0.36075949367088606
0.1,0,Binary,3,6,0.4,10.430000000000001,0.16772151898734178
0.1,2,MGL,3,6,0.4,62.60500000000001,0.34810126582278483
0.1,3,MGL,3,6,0.4,50.495000000000005,0.28164556962025317
0.1,5,MGL,3,6,0.4,44.965,0.1962025316455696
0.1,0,Binary,3,7,0.45000000000000007,3.1500000000000004,0.07278481012658228
0.1,2,MGL,3,7,0.45000000000000007,34.222500000000004,0.20569620253164558
0.1,3,MGL,3,7,0.45000000000000007,27.922500000000003,0.1360759493670886
0.1,5,MGL,3,7,0.45000000000000007,24.632500000000004,0.08860759493670886
0.1,0,Binary,3,8,0.5000000000000001,0.9800000000000001,0.03164556962025317
0.1,2,MGL,3,8,0.5000000000000001,19.650000000000002,0.15822784810126583
0.1,3,MGL,3,8,0.5000000000000001,15.870000000000003,0.08860759493670886
0.1,5,MGL,3,8,0.5000000000000001,14.050000000000002,0.04430379746835443
0.1,0,Binary,3,9,0.55,0.28,0.00949367088607595
0.1,2,MGL,3,9,0.55,10.645000000000003,0.08860759493670886
0.1,3,MGL,3,9,0.55,8.895000000000001,0.04113924050632911
0.1,5,MGL,3,9,0.55,7.985000000000002,0.012658227848101266
0.1,0,Binary,4,0,0.1,4208.400000000001,0.9683544303797469
0.1,2,MGL,4,0,0.1,4208.400000000001,0.9683544303797469
0.1,3,MGL,4,0,0.1,4208.400000000001,0.9683544303797469
0.1,5,MGL,4,0,0.1,4208.400000000001,0.9683544303797469
0.1,0,Binary,4,1,0.15000000000000002,2154.25,0.9272151898734177
0.1,2,MGL,4,1,0.15000000000000002,2154.25,0.9272151898734177
0.1,3,MGL,4,1,0.15000000000000002,2154.25,0.9272151898734177
0.1,5,MGL,4,1,0.15000000000000002,2154.25,0.9272151898734177
0.1,0,Binary,4,2,0.2,946.0500000000001,0.8322784810126582
0.1,2,MGL,4,2,0.2,946.0500000000001,0.8322784810126582
0.1,3,MGL,4,2,0.2,946.0500000000001,0.8322784810126582
0.1,5,MGL,4,2,0.2,946.0500000000001,0.8322784810126582
0.1,0,Binary,4,3,0.25,357.70000000000005,0.6708860759493671
0.1,2,MGL,4,3,0.25,603.2250000000001,0.8291139240506329
0.1,3,MGL,4,3,0.25,505.7150000000001,0.7816455696202531
0.1,5,MGL,4,3,0.25,464.345,0.6962025316455697
0.1,0,Binary,4,4,0.30000000000000004,117.32000000000001,0.5063291139240507
0.1,2,MGL,4,4,0.30000000000000004,261.88750000000005,0.6835443037974683
0.1,3,MGL,4,4,0.30000000000000004,213.51750000000004,0.620253164556962
0.1,5,MGL,4,4,0.30000000000000004,194.6175,0.5474683544303798
0.1,0,Binary,4,5,0.3500000000000001,36.68000000000001,0.33544303797468356
0.1,2,MGL,4,5,0.3500000000000001,124.95500000000001,0.5569620253164557
0.1,3,MGL,4,5,0.3500000000000001,100.03500000000003,0.4588607594936709
0.1,5,MGL,4,5,0.3500000000000001,90.025,0.37341772151898733
0.1,0,Binary,4,6,0.4,10.290000000000001,0.16139240506329114
0.1,2,MGL,4,6,0.4,64.29000000000002,0.3987341772151899
0.1,3,MGL,4,6,0.4,50.71000000000001,0.27531645569620256
0.1,5,MGL,4,6,0.4,45.46000000000001,0.20253164556962025
0.1,0,Binary,4,7,0.45000000000000007,3.08,0.07911392405063292
0.1,2,MGL,4,7,0.45000000000000007,34.08500000000001,0.26582278481012656
0.1,3,MGL,4,7,0.45000000000000007,27.715000000000003,0.17088607594936708
0.1,5,MGL,4,7,0.45000000000000007,25.125000000000004,0.10759493670886076
0.1,0,Binary,4,8,0.5000000000000001,0.9100000000000001,0.022151898734177215
0.1,2,MGL,4,8,0.5000000000000001,19.882500000000004,0.18037974683544303
0.1,3,MGL,4,8,0.5000000000000001,16.102500000000003,0.10126582278481013
0.1,5,MGL,4,8,0.5000000000000001,14.142500000000004,0.04113924050632911
0.1,0,Binary,4,9,0.55,0.21000000000000002,0.0031645569620253164
0.1,2,MGL,4,9,0.55,11.470000000000002,0.12341772151898735
0.1,3,MGL,4,9,0.55,9.090000000000002,0.056962025316455694
0.1,5,MGL,4,9,0.55,7.830000000000001,0.012658227848101266
0.1,0,Binary,5,0,0.1,4216.870000000001,0.9715189873417721
0.1,2,MGL,5,0,0.1,4216.870000000001,0.9715189873417721
0.1,3,MGL,5,0,0.1,4216.870000000001,0.9715189873417721
0.1,5,MGL,5,0,0.1,4216.870000000001,0.9715189873417721
0.1,0,Binary,5,1,0.15000000000000002,2160.48,0.8987341772151899
0.1,2,MGL,5,1,0.15000000000000002,2160.48,0.8987341772151899
0.1,3,MGL,5,1,0.15000000000000002,2160.48,0.8987341772151899
0.1,5,MGL,5,1,0.15000000000000002,2160.48,0.8987341772151899
0.1,0,Binary,5,2,0.2,939.8900000000001,0.7848101265822784
0.1,2,MGL,5,2,0.2,939.8900000000001,0.7848101265822784
0.1,3,MGL,5,2,0.2,939.8900000000001,0.7848101265822784
0.1,5,MGL,5,2,0.2,939.8900000000001,0.7848101265822784
0.1,0,Binary,5,3,0.25,357.00000000000006,0.6044303797468354
0.1,2,MGL,5,3,0.25,605.0725000000001,0.810126582278481
0.1,3,MGL,5,3,0.25,505.1825000000001,0.7373417721518988
0.1,5,MGL,5,3,0.25,464.5125000000001,0.6582278481012658
0.1,0,Binary,5,4,0.30000000000000004,117.60000000000001,0.439873417721519
0.1,2,MGL,5,4,0.30000000000000004,269.66,0.6930379746835443
0.1,3,MGL,5,4,0.30000000000000004,217.58,0.5727848101265823
0.1,5,MGL,5,4,0.30000000000000004,196.44,0.4778481012658228
0.1,0,Binary,5,5,0.3500000000000001,36.330000000000005,0.2848101265822785
0.1,2,MGL,5,5,0.3500000000000001,127.28000000000003,0.5316455696202531
0.1,3,MGL,5,5,0.3500000000000001,101.45000000000002,0.41139240506329117
0.1,5,MGL,5,5,0.3500000000000001,89.83000000000001,0.3227848101265823
0.1,0,Binary,5,6,0.4,11.200000000000001,0.1518987341772152
0.1,2,MGL,5,6,0.4,64.17750000000001,0.3512658227848101
0.1,3,MGL,5,6,0.4,51.43750000000001,0.2468354430379747
0.1,5,MGL,5,6,0.4,45.697500000000005,0.18037974683544303
0.1,0,Binary,5,7,0.45000000000000007,2.8000000000000003,0.056962025316455694
0.1,2,MGL,5,7,0.45000000000000007,33.925000000000004,0.2120253164556962
0.1,3,MGL,5,7,0.45000000000000007,27.625000000000007,0.1360759493670886
0.1,5,MGL,5,7,0.45000000000000007,24.195000000000004,0.060126582278481014
0.1,0,Binary,5,8,0.5000000000000001,0.77,0.02531645569620253
0.1,2,MGL,5,8,0.5000000000000001,18.532500000000002,0.12658227848101267
0.1,3,MGL,5,8,0.5000000000000001,15.662500000000001,0.0759493670886076
0.1,5,MGL,5,8,0.5000000000000001,13.912500000000001,0.03164556962025317
0.1,0,Binary,5,9,0.55,0.28,0.012658227848101266
0.1,2,MGL,5,9,0.55,9.815000000000001,0.056962025316455694
0.1,3,MGL,5,9,0.55,8.345000000000002,0.02531645569620253
0.1,5,MGL,5,9,0.55,7.785000000000002,0.012658227848101266
0.1,0,Binary,6,0,0.1,4199.09,0.9588607594936709
0.1,2,MGL,6,0,0.1,4199.09,0.9588607594936709
0.1,3,MGL,6,0,0.1,4199.09,0.9588607594936709
0.1,5,MGL,6,0,0.1,4199.09,0.9588607594936709
0.1,0,Binary,6,1,0.15000000000000002,2150.26,0.9018987341772152
0.1,2,MGL,6,1,0.15000000000000002,2150.26,0.9018987341772152
0.1,3,MGL,6,1,0.15000000000000002,2150.26,0.9018987341772152
0.1,5,MGL,6,1,0.15000000000000002,2150.26,0.9018987341772152
0.1,0,Binary,6,2,0.2,941.2900000000001,0.8037974683544303
0.1,2,MGL,6,2,0.2,941.2900000000001,0.8037974683544303
0.1,3,MGL,6,2,0.2,941.2900000000001,0.8037974683544303
0.1,5,MGL,6,2,0.2,941.2900000000001,0.8037974683544303
0.1,0,Binary,6,3,0.25,359.17,0.6424050632911392
0.1,2,MGL,6,3,0.25,606.1475,0.8259493670886076
0.1,3,MGL,6,3,0.25,505.4175000000001,0.7721518987341772
0.1,5,MGL,6,3,0.25,466.70750000000004,0.7120253164556962
0.1,0,Binary,6,4,0.30000000000000004,122.92000000000002,0.4810126582278481
0.1,2,MGL,6,4,0.30000000000000004,271.415,0.6962025316455697
0.1,3,MGL,6,4,0.30000000000000004,220.735,0.620253164556962
0.1,5,MGL,6,4,0.30000000000000004,201.41500000000002,0.5474683544303798
0.1,0,Binary,6,5,0.3500000000000001,37.31,0.2911392405063291
0.1,2,MGL,6,5,0.3500000000000001,126.32750000000001,0.5474683544303798
0.1,3,MGL,6,5,0.3500000000000001,101.89750000000001,0.4525316455696203
0.1,5,MGL,6,5,0.3500000000000001,90.97750000000002,0.3575949367088608
0.1,0,Binary,6,6,0.4,10.430000000000001,0.17721518987341772
0.1,2,MGL,6,6,0.4,62.01500000000001,0.38924050632911394
0.1,3,MGL,6,6,0.4,50.25500000000001,0.28164556962025317
0.1,5,MGL,6,6,0.4,45.215,0.2088607594936709
0.1,0,Binary,6,7,0.45000000000000007,2.9400000000000004,0.07911392405063292
0.1,2,MGL,6,7,0.45000000000000007,32.61500000000001,0.22151898734177214
0.1,3,MGL,6,7,0.45000000000000007,26.805000000000007,0.12974683544303797
0.1,5,MGL,6,7,0.45000000000000007,24.495000000000005,0.08227848101265822
0.1,0,Binary,6,8,0.5000000000000001,0.8400000000000001,0.0379746835443038
0.1,2,MGL,6,8,0.5000000000000001,18.327500000000004,0.14240506329113925
0.1,3,MGL,6,8,0.5000000000000001,15.037500000000003,0.06962025316455696
0.1,5,MGL,6,8,0.5000000000000001,13.847500000000004,0.04113924050632911
0.1,0,Binary,6,9,0.55,0.28,0.012658227848101266
0.1,2,MGL,6,9,0.55,10.517500000000002,0.0759493670886076
0.1,3,MGL,6,9,0.55,8.4875,0.02531645569620253
0.1,5,MGL,6,9,0.55,7.787500000000001,0.012658227848101266
0.1,0,Binary,7,0,0.1,4205.81,0.9746835443037974
0.1,2,MGL,7,0,0.1,4205.81,0.9746835443037974
0.1,3,MGL,7,0,0.1,4205.81,0.9746835443037974
0.1,5,MGL,7,0,0.1,4205.81,0.9746835443037974
0.1,0,Binary,7,1,0.15000000000000002,2138.15,0.9113924050632911
0.1,2,MGL,7,1,0.15000000000000002,2138.15,0.9113924050632911
0.1,3,MGL,7,1,0.15000000000000002,2138.15,0.9113924050632911
0.1,5,MGL,7,1,0.15000000000000002,2138.15,0.9113924050632911
0.1,0,Binary,7,2,0.2,934.57,0.8322784810126582
0.1,2,MGL,7,2,0.2,934.57,0.8322784810126582
0.1,3,MGL,7,2,0.2,934.57,0.8322784810126582
0.1,5,MGL,7,2,0.2,934.57,0.8322784810126582
0.1,0,Binary,7,3,0.25,349.58000000000004,0.6867088607594937
0.1,2,MGL,7,3,0.25,593.8675000000001,0.8544303797468354
0.1,3,MGL,7,3,0.25,497.26750000000004,0.7974683544303798
0.1,5,MGL,7,3,0.25,459.3275000000001,0.7278481012658228
0.1,0,Binary,7,4,0.30000000000000004,115.71000000000001,0.5
0.1,2,MGL,7,4,0.30000000000000004,261.58000000000004,0.7246835443037974
0.1,3,MGL,7,4,0.30000000000000004,214.47000000000003,0.6455696202531646
0.1,5,MGL,7,4,0.30000000000000004,194.8,0.5664556962025317
0.1,0,Binary,7,5,0.3500000000000001,37.1,0.310126582278481
0.1,2,MGL,7,5,0.3500000000000001,125.70500000000001,0.5506329113924051
0.1,3,MGL,7,5,0.3500000000000001,101.555,0.4588607594936709
0.1,5,MGL,7,5,0.3500000000000001,91.055,0.37341772151898733
0.1,0,Binary,7,6,0.4,11.55,0.16139240506329114
0.1,2,MGL,7,6,0.4,64.11500000000001,0.3639240506329114
0.1,3,MGL,7,6,0.4,51.86500000000001,0.25949367088607594
0.1,5,MGL,7,6,0.4,46.19500000000001,0.189873417721519
0.1,0,Binary,7,7,0.45000000000000007,3.0100000000000002,0.0759493670886076
0.1,2,MGL,7,7,0.45000000000000007,34.730000000000004,0.25316455696202533
0.1,3,MGL,7,7,0.45000000000000007,28.360000000000007,0.15822784810126583
0.1,5,MGL,7,7,0.45000000000000007,25.000000000000004,0.10126582278481013
0.1,0,Binary,7,8,0.5000000000000001,0.8400000000000001,0.028481012658227847
0.1,2,MGL,7,8,0.5000000000000001,18.895000000000003,0.1360759493670886
0.1,3,MGL,7,8,0.5000000000000001,14.835,0.06645569620253164
0.1,5,MGL,7,8,0.5000000000000001,13.365000000000002,0.03164556962025317
0.1,0,Binary,7,9,0.55,0.21000000000000002,0.006329113924050633
0.1,2,MGL,7,9,0.55,9.847500000000002,0.05063291139240506
0.1,3,MGL,7,9,0.55,8.097500000000002,0.022151898734177215
0.1,5,MGL,7,9,0.55,7.537500000000001,0.00949367088607595
0.1,0,Binary,8,0,0.1,4202.8,0.9651898734177216
0.1,2,MGL,8,0,0.1,4202.8,0.9651898734177216
0.1,3,MGL,8,0,0.1,4202.8,0.9651898734177216
0.1,5,MGL,8,0,0.1,4202.8,0.9651898734177216
0.1,0,Binary,8,1,0.15000000000000002,2143.1200000000003,0.8829113924050633
0.1,2,MGL,8,1,0.15000000000000002,2143.1200000000003,0.8829113924050633
0.1,3,MGL,8,1,0.15000000000000002,2143.1200000000003,0.8829113924050633
0.1,5,MGL,8,1,0.15000000000000002,2143.1200000000003,0.8829113924050633
0.1,0,Binary,8,2,0.2,941.3600000000001,0.7848101265822784
0.1,2,MGL,8,2,0.2,941.3600000000001,0.7848101265822784
0.1,3,MGL,8,2,0.2,941.3600000000001,0.7848101265822784
0.1,5,MGL,8,2,0.2,941.3600000000001,0.7848101265822784
0.1,0,Binary,8,3,0.25,358.26000000000005,0.620253164556962
0.1,2,MGL,8,3,0.25,602.4625000000001,0.8069620253164557
0.1,3,MGL,8,3,0.25,504.9525000000001,0.7563291139240507
0.1,5,MGL,8,3,0.25,465.89250000000004,0.6835443037974683
0.1,0,Binary,8,4,0.30000000000000004,120.4,0.48417721518987344
0.1,2,MGL,8,4,0.30000000000000004,264.18,0.6772151898734177
0.1,3,MGL,8,4,0.30000000000000004,216.37,0.6234177215189873
0.1,5,MGL,8,4,0.30000000000000004,197.19,0.5443037974683544
0.1,0,Binary,8,5,0.3500000000000001,36.330000000000005,0.25316455696202533
0.1,2,MGL,8,5,0.3500000000000001,123.62,0.5158227848101266
0.1,3,MGL,8,5,0.3500000000000001,100.59000000000002,0.43670886075949367
0.1,5,MGL,8,5,0.3500000000000001,90.09000000000002,0.31962025316455694
0.1,0,Binary,8,6,0.4,10.430000000000001,0.12341772151898735
0.1,2,MGL,8,6,0.4,62.577500000000015,0.3639240506329114
0.1,3,MGL,8,6,0.4,51.09750000000001,0.27531645569620256
0.1,5,MGL,8,6,0.4,45.28750000000001,0.1550632911392405
0.1,0,Binary,8,7,0.45000000000000007,2.66,0.060126582278481014
0.1,2,MGL,8,7,0.45000000000000007,33.42250000000001,0.2310126582278481
0.1,3,MGL,8,7,0.45000000000000007,27.402500000000007,0.1550632911392405
0.1,5,MGL,8,7,0.45000000000000007,24.112500000000004,0.06962025316455696
0.1,0,Binary,8,8,0.5000000000000001,0.56,0.02531645569620253
0.1,2,MGL,8,8,0.5000000000000001,19.215000000000003,0.14240506329113925
0.1,3,MGL,8,8,0.5000000000000001,15.575000000000003,0.08544303797468354
0.1,5,MGL,8,8,0.5000000000000001,13.615000000000002,0.03164556962025317
0.1,0,Binary,8,9,0.55,0.21000000000000002,0.00949367088607595
0.1,2,MGL,8,9,0.55,10.375000000000002,0.06645569620253164
0.1,3,MGL,8,9,0.55,8.625000000000002,0.03481012658227848
0.1,5,MGL,8,9,0.55,7.645000000000001,0.00949367088607595
0.1,0,Binary,9,0,0.1,4231.29,0.9588607594936709
0.1,2,MGL,9,0,0.1,4231.29,0.9588607594936709
0.1,3,MGL,9,0,0.1,4231.29,0.9588607594936709
0.1,5,MGL,9,0,0.1,4231.29,0.9588607594936709
0.1,0,Binary,9,1,0.15000000000000002,2158.73,0.8987341772151899
0.1,2,MGL,9,1,0.15000000000000002,2158.73,0.8987341772151899
0.1,3,MGL,9,1,0.15000000000000002,2158.73,0.8987341772151899
0.1,5,MGL,9,1,0.15000000000000002,2158.73,0.8987341772151899
0.1,0,Binary,9,2,0.2,943.6000000000001,0.8069620253164557
0.1,2,MGL,9,2,0.2,943.6000000000001,0.8069620253164557
0.1,3,MGL,9,2,0.2,943.6000000000001,0.8069620253164557
0.1,5,MGL,9,2,0.2,943.6000000000001,0.8069620253164557
0.1,0,Binary,9,3,0.25,363.02000000000004,0.6645569620253164
